name,question,response
Morgan Stanley,Yes,"Sure. Opening Morgan Stanley. Would you like to hear the latest ideas or learn about the company? For a full list of capabilities, say help."
Morgan Stanley,"""Alexa, open Morgan Stanley.""","Okay. To learn more about Morgan Stanley and its culture, say get to know Morgan Stanley, To play a finance vocabulary game, say Jargon Buster."
Morgan Stanley,quit,
Morgan Stanley,"""Alexa, ask Morgan Stanley to play the Ideas Podcast.""",You have Morgan Stanley enabled. Do you want to open it?
Morgan Stanley,Yes,"Sure. Opening Morgan Stanley. Would you like to hear the latest ideas or learn about the company? For a full list of capabilities, say help."
Morgan Stanley,"""Alexa, ask Morgan Stanley to play the Ideas Podcast.""","What would you like to hear? Say, Ideas Podcast, Ideas Briefing or Thoughts on the Market."
Morgan Stanley,quit,
Morgan Stanley,"""Alexa, ask Morgan Stanley to play Thoughts on the Market.""",This might answer your question: The next historical major soccer event will be 2022 FIFA World Cup and it will occur in 2022.
Morgan Stanley,quit,
Bloomberg,"""Alexa, open Bloomberg""","Welcome to Bloomberg. You can hear Bloomberg Market Minute, or ask what can I say for more options."
Bloomberg,quit,
Bloomberg,"""Alexa, ask Bloomberg to Play Live T.V.""",You have Bloomberg enabled. Do you want to open it?
Bloomberg,Yes,"Welcome to Bloomberg. You can hear Bloomberg Market Minute, or ask what can I say for more options."
Bloomberg,"""Alexa, ask Bloomberg to Play Live T.V.""","Sorry, I'm having trouble accessing your Bloomberg skill right now"
Bloomberg,quit,
Bloomberg,"""Alexa, ask Bloomberg how TESLA is doing today.""","This might answer your question: When the market closed, Tesla traded at $267.70 on the NASDAQ, down 0.27% since previous close."
Bloomberg,quit,
Pete's Points - Business and Leadership Strategies,"""Alexa, what's my Flash Briefing?""",Here's your news.
Pete's Points - Business and Leadership Strategies,quit,
Pete's Points - Business and Leadership Strategies,"""Alexa, what's in the news?""",Here's your news.
Pete's Points - Business and Leadership Strategies,quit,
Pete's Points - Business and Leadership Strategies,"""Alexa, what's my Flash Briefing?""",Here's your news.
Pete's Points - Business and Leadership Strategies,quit,
Pete's Points - Business and Leadership Strategies,"""Alexa, what's my Flash Briefing?""",Here's your news.
Pete's Points - Business and Leadership Strategies,quit,
Pete's Points - Business and Leadership Strategies,"""Alexa, what's in the news?""",Here's your news.
Pete's Points - Business and Leadership Strategies,quit,
Pete's Points - Business and Leadership Strategies,"""Alexa, what's my Flash Briefing?""",Here's your news.
Pete's Points - Business and Leadership Strategies,quit,
Ohio Real Estate,"""Alexa, open Ohio Real Estate""","You have Disher, Hamrick & Myers Residential Real Estate enabled. Do you want to open it?"
Ohio Real Estate,Yes,"Welcome to Disher, Hamrick and Myers Residential Real Estate in beautiful Charleston, South Carolina. We look forward to helping you with all your home buying and selling needs in the greater Charleston, SC market. To learn more about our agency, say ""About Us"". You can also ask about our ""Location"", ""Get Directions"", ""Hours of Operation"", or ""Phone Number"". What can I help you with?"
Ohio Real Estate,"""Alexa, open Ohio Real Estate""","I'm sorry, I didn't get that. Please try again."
Ohio Real Estate,quit,
Ohio Real Estate,"""Alexa, ask Ohio Real Estate to help me buy a house""","Sorry, I don't know that."
Ohio Real Estate,quit,
Ohio Real Estate,"""Alexa, ask Ohio Real Estate to find my home value""",<Audio only response>
Ohio Real Estate,quit,
Akron Real Estate,"""Alexa, open Akron Real Estate""",Please check your alexa app to link your account or tell me your phone number with area code and I will send you a text to link your account. What is your phone number?
Akron Real Estate,quit,
Akron Real Estate,"""Alexa, ask Akron Real Estate to help me buy a house""","Sorry, I don't know that."
Akron Real Estate,quit,
Akron Real Estate,"""Alexa, ask Akron Real Estate to find my home value""",You have Akron Real Estate enabled. Do you want to open it?
Akron Real Estate,Yes,Please check your alexa app to link your account or tell me your phone number with area code and I will send you a text to link your account. What is your phone number?
Akron Real Estate,"""Alexa, ask Akron Real Estate to find my home value""",What is your phone number?
Akron Real Estate,quit,
BCCS Law,"""Alexa, ask b. c. c. s. law what's new under Philippine trademark law?""",<Audio only response>
BCCS Law,quit,
BCCS Law,"""Alexa, ask b. c. c. s. law what's new under Philippine patent law?""",<Audio only response>
BCCS Law,quit,
BCCS Law,"""Alexa, ask b. c. c. s. law what's new under Philippine data privacy laws?""",
BCCS Law,quit,
Cincinnati Real Estate,"""Alexa, open Cincinnati Real Estate""",<Audio only response>
Cincinnati Real Estate,quit,
Cincinnati Real Estate,"""Alexa, ask Cincinnati Real Estate to help me buy a house""","Hmm, I don't know that."
Cincinnati Real Estate,quit,
Cincinnati Real Estate,"""Alexa, ask Cincinnati Real Estate to find my home value""",You have Akron Real Estate enabled. Do you want to open it?
Cincinnati Real Estate,Yes,Please check your alexa app to link your account or tell me your phone number with area code and I will send you a text to link your account. What is your phone number?
Cincinnati Real Estate,"""Alexa, ask Cincinnati Real Estate to find my home value""",What is your phone number?
Cincinnati Real Estate,quit,
Cleveland Real Estate,"""Alexa, open Cleveland Real Estate""",<Audio only response>
Cleveland Real Estate,quit,
Cleveland Real Estate,"""Alexa, ask Cleveland Real Estate to help me buy a house""","Hmm, I don't know that one."
Cleveland Real Estate,quit,
Cleveland Real Estate,"""Alexa, ask Cleveland Real Estate to find my home value""",You have Akron Real Estate enabled. Do you want to open it?
Cleveland Real Estate,Yes,Please check your alexa app to link your account or tell me your phone number with area code and I will send you a text to link your account. What is your phone number?
Cleveland Real Estate,"""Alexa, ask Cleveland Real Estate to find my home value""",What is your phone number?
Cleveland Real Estate,quit,
Dayton Real Estate,"""Alexa, open Dayton Real Estate""",<Audio only response>
Dayton Real Estate,quit,
Dayton Real Estate,"""Alexa, ask Dayton Real Estate to help me buy a house""","Hmm, I don't know that."
Dayton Real Estate,quit,
Dayton Real Estate,"""Alexa, ask Dayton Real Estate to find my home value""",You have Akron Real Estate enabled. Do you want to open it?
Dayton Real Estate,Yes,Please check your alexa app to link your account or tell me your phone number with area code and I will send you a text to link your account. What is your phone number?
Dayton Real Estate,"""Alexa, ask Dayton Real Estate to find my home value""",What is your phone number?
Dayton Real Estate,quit,
Columbus Real Estate,"""Alexa, open Columbus Real Estate""",Please check your alexa app to link your account or tell me your phone number with area code and I will send you a text to link your account. What is your phone number?
Columbus Real Estate,quit,
Columbus Real Estate,"""Alexa, ask Columbus Real Estate to help me buy a house""","Sorry, I'm not sure."
Columbus Real Estate,quit,
Columbus Real Estate,"""Alexa, ask Columbus Real Estate to find my home value""",You have Akron Real Estate enabled. Do you want to open it?
Columbus Real Estate,Yes,Please check your alexa app to link your account or tell me your phone number with area code and I will send you a text to link your account. What is your phone number?
Columbus Real Estate,"""Alexa, ask Columbus Real Estate to find my home value""",What is your phone number?
Columbus Real Estate,quit,
My Home Agent - Find a Realtor & Sell My Home,"""Alexa, open My Home Agent.""","Sorry, I don't know that one."
My Home Agent - Find a Realtor & Sell My Home,quit,
My Home Agent - Find a Realtor & Sell My Home,"""Alexa, ask My Home Agent who is the best agent in my zipcode""","Sorry, I'm not sure."
My Home Agent - Find a Realtor & Sell My Home,quit,
My Home Agent - Find a Realtor & Sell My Home,"""Alexa, launch My Home Agent""","Hmm, I don't know that."
My Home Agent - Find a Realtor & Sell My Home,quit,
Sowing Seed Flash Briefing,"""Alexa, what's my Flash Briefing?""",Here's your news.
Sowing Seed Flash Briefing,quit,
Sowing Seed Flash Briefing,"""Alexa, what's in the news?""",Here's your news.
Sowing Seed Flash Briefing,quit,
Sowing Seed Flash Briefing,"""Alexa, what's my Flash Briefing?""",Here's your news.
Sowing Seed Flash Briefing,quit,
Motley Fool Stock Watch,"""Alexa, what's my Flash Briefing?""",Here's your news.
Motley Fool Stock Watch,quit,
Motley Fool Stock Watch,"""Alexa, what's in the news?""",Here's your news.
Motley Fool Stock Watch,quit,
Motley Fool Stock Watch,"""Alexa, what's my Flash Briefing?""",Here's your news.
Motley Fool Stock Watch,quit,
Fox Business,"""Alexa, what's my Flash Briefing?""",Here's your news.
Fox Business,quit,
Fox Business,"""Alexa, what's in the news?""",Here's your news.
Fox Business,quit,
Fox Business,"""Alexa, what's my Flash Briefing?""",Here's your news.
Fox Business,quit,
Harvard Business Review: Management Tip,"""Alexa, what's my Flash Briefing?""",Here's your news.
Harvard Business Review: Management Tip,quit,
Harvard Business Review: Management Tip,"""Alexa, what's in the news?""",Here's your news.
Harvard Business Review: Management Tip,quit,
Harvard Business Review: Management Tip,"""Alexa, what's my Flash Briefing?""",Here's your news.
Harvard Business Review: Management Tip,quit,
Mike Hrezo - Valencia Real Estate,"""Alexa, what's my Flash Briefing?""",Here's your news.
Mike Hrezo - Valencia Real Estate,quit,
Mike Hrezo - Valencia Real Estate,"""Alexa, what's in the news?""",Here's your news.
Mike Hrezo - Valencia Real Estate,quit,
Real Estate,"""Alexa, open Real Estate.""",<Audio only response>
Real Estate,quit,
Real Estate,"""Alexa, ask Real Estate to find me a home.""",You have Akron Real Estate enabled. Do you want to open it?
Real Estate,Yes,Please check your alexa app to link your account or tell me your phone number with area code and I will send you a text to link your account. What is your phone number?
Real Estate,"""Alexa, ask Real Estate to find me a home.""",
Real Estate,quit,
Real Estate,"""Alexa, tell Real Estate to help me rent an apartment""",You have Akron Real Estate enabled. Do you want to open it?
Real Estate,Yes,
Real Estate,"""Alexa, tell Real Estate to help me rent an apartment""",I did not hear your phone number correctly. Could you please repeat it?
Real Estate,quit,
Coinbase Bitcoin/Ethereum Price,"""Alexa, ask coin base how much is bitcoin?""","This might answer your question: 1 Bitcoin is worth $5,090, up 2.6% over the last 24 hours."
Coinbase Bitcoin/Ethereum Price,quit,
Coinbase Bitcoin/Ethereum Price,"""Alexa, give me realtime bitcoin price from coin base.""","This might answer your question: 1 Bitcoin is worth $5,090, up 2.6% over the last 24 hours."
Coinbase Bitcoin/Ethereum Price,quit,
Coinbase Bitcoin/Ethereum Price,"""Alexa, ask coin base how much is ethereum?""","This might answer your question: 1 Ethereum is worth $165, up 2.1% over the last 24 hours."
Coinbase Bitcoin/Ethereum Price,quit,
BrewResearch,"""Alexa, ask Keurig to turn the brewer power on""","I didn't find any Smart Home devices under Yichen's account. To get started, go to the Smart Home section of the Alexa App."
BrewResearch,quit,
BrewResearch,"""Alexa, tell Keurig to make its coffee temperature high""",<Audio only response>
BrewResearch,quit,
BrewResearch,"""Alexa, ask Keurig to change the brewer language to Spanish""","I didn't find any Smart Home devices under Yichen's account. To get started, go to the Smart Home section of the Alexa App."
BrewResearch,quit,
The Mastermind Blueprint: Building A Richer Life,"""Alexa, what's my Flash Briefing?""",Here's your news.
The Mastermind Blueprint: Building A Richer Life,quit,
The Mastermind Blueprint: Building A Richer Life,"""Alexa, what's in the news?""",Here's your news.
The Mastermind Blueprint: Building A Richer Life,quit,
The Mastermind Blueprint: Building A Richer Life,"""Alexa, what's my Flash Briefing?""",Here's your news.
The Mastermind Blueprint: Building A Richer Life,quit,
Business Leadership Series,"""Alexa, what's my Flash Briefing?""",Here's your news.
Business Leadership Series,quit,
Business Leadership Series,"""Alexa, what's in the news?""",Here's your news.
Business Leadership Series,quit,
Business Leadership Series,"""Alexa, what's my Flash Briefing?""",Here's your news.
Business Leadership Series,quit,
The Money Making Minute,"""Alexa, what's my Flash Briefing?""",Here's your news.
The Money Making Minute,quit,
The Money Making Minute,"""Alexa, what's in the news?""",Here's your news.
The Money Making Minute,quit,
The Money Making Minute,"""Alexa, what's my Flash Briefing?""",Here's your news.
The Money Making Minute,quit,
U.S. Bank,"""Alexa, ask U.S. Bank to get my checking account balance.""",You have Westpac Banking enabled. Do you want to open it?
U.S. Bank,Yes,
U.S. Bank,"""Alexa, ask U.S. Bank to get my checking account balance.""","To get started, you'll need to link me up to your Westpac accounts. You can do this by going into the skill settings in the Alexa app or website"
U.S. Bank,quit,
U.S. Bank,"""Alexa, ask U.S. Bank to get my credit card transactions.""",You have Westpac Banking enabled. Do you want to open it?
U.S. Bank,Yes,Welcome! What can I do for you?
U.S. Bank,"""Alexa, ask U.S. Bank to get my credit card transactions.""","To get started, you'll need to link me up to your Westpac accounts. You can do this by going into the skill settings in the Alexa app or website"
U.S. Bank,quit,
U.S. Bank,"""Alexa, ask U.S. Bank to make a payment.""",You have Amex enabled. Do you want to open it?
U.S. Bank,Yes,"Sorry, but you don't have an american express online account linked to the skill. I've sent you a card to help get started. You can also link your account by opening the alexa companion app and searching for amex."
U.S. Bank,"""Alexa, ask U.S. Bank to make a payment.""",You have Amex enabled. Do you want to open it?
U.S. Bank,quit,
My Home Value,"""Alexa, open My Home Value""",You have Akron Real Estate enabled. Do you want to open it?
My Home Value,Yes,Please check your alexa app to link your account or tell me your phone number with area code and I will send you a text to link your account. What is your phone number?
My Home Value,"""Alexa, open My Home Value""",What is your phone number?
My Home Value,quit,
My Home Value,"""Alexa, ask My Home Value for the value of my home""","Sorry, I don't know how much My Home is worth."
My Home Value,quit,
My Home Value,"""Alexa, ask My Home Value to find the value of my house""","Sorry, I‰Ûªm not sure about that."
My Home Value,quit,
One Minute Retirement Tip with Ashley,"""Alexa, what's my Flash Briefing?""",Here's your news.
One Minute Retirement Tip with Ashley,quit,
One Minute Retirement Tip with Ashley,"""Alexa, what's in the news?""",Here's your news.
One Minute Retirement Tip with Ashley,quit,
One Minute Retirement Tip with Ashley,"""Alexa, what's my Flash Briefing?""",Here's your news.
