name,question,response
Christmas Escape,stop,Are you sure you want to quit?
Christmas Escape,quit,
Christmas Escape,"Alexa, open Christmas Escape",<Short audio>
Christmas Escape,help,"You have three main actions. #1: Looking Around. You can look up, down, left, right, and forward. #2: Interacting with Objects. You can interact with objects you see. For example you can say, 'inspect the remote' or 'open the door'. #3: Using Items. You can use an item in your inventory with something in the room. For example, 'Use the key on the door'. You can check your inventory by saying inventory. What would you like to do?"
Christmas Escape,stop,Are you sure you want to quit?
Christmas Escape,quit,
Family Duel,"Alexa, open Family Duel",I found a few matches for that.
Family Duel,help,"For Help, please visit the help pages on the Amazon web site."
Family Duel,stop,
Family Duel,quit,
Family Duel,"Alexa, open Family Duel",I found a few matches for that.
Family Duel,help,"For Help, please visit the help pages on the Amazon web site."
Family Duel,stop,
Family Duel,quit,
Family Duel,"Alexa, open Family Duel","Hmm, I have a few skills that can help."
Family Duel,help,"For Help, please visit the help pages on the Amazon web site."
Family Duel,stop,
Family Duel,quit,
Tic-Tac-Toe,"Alexa, open Tic-Tac-Toe",<Audio only response>
Tic-Tac-Toe,help,"For Help, please visit the help pages on the Amazon web site."
Tic-Tac-Toe,stop,
Tic-Tac-Toe,quit,
Tic-Tac-Toe,"Alexa, open Tic-Tac-Toe",<Audio only response>
Tic-Tac-Toe,help,"For Help, please visit the help pages on the Amazon web site."
Tic-Tac-Toe,stop,
Tic-Tac-Toe,quit,
Tic-Tac-Toe,"Alexa, open Tic-Tac-Toe",<Audio only response>
Tic-Tac-Toe,help,"For Help, please visit the help pages on the Amazon web site."
Tic-Tac-Toe,stop,
Tic-Tac-Toe,quit,
Riddle of the Day,"Alexa, open Riddle of the Day",
Riddle of the Day,help,"For Help, please visit the help pages on the Amazon web site."
Riddle of the Day,stop,
Riddle of the Day,quit,
Riddle of the Day,"Alexa, open Riddle of the Day",
Riddle of the Day,help,"For Help, please visit the help pages on the Amazon web site."
Riddle of the Day,stop,
Riddle of the Day,quit,
Riddle of the Day,"Alexa, open Riddle of the Day",
Riddle of the Day,help,"For Help, please visit the help pages on the Amazon web site."
Riddle of the Day,stop,
Riddle of the Day,quit,
Call of Duty,"Alexa, open Call of Duty",Call of DutyÂ® contains mature content that may not be suitable for all ages
Call of Duty,help,"For Help, please visit the help pages on the Amazon web site."
Call of Duty,stop,
Call of Duty,quit,
Call of Duty,"Alexa, open Call of Duty",Call of DutyÂ® contains mature content that may not be suitable for all ages
Call of Duty,help,"For Help, please visit the help pages on the Amazon web site."
Call of Duty,stop,
Call of Duty,quit,
Call of Duty,"Alexa, open Call of Duty",Call of DutyÂ® contains mature content that may not be suitable for all ages
Call of Duty,help,"For Help, please visit the help pages on the Amazon web site."
Call of Duty,stop,
Call of Duty,quit,
Rhyme It,"Alexa, open Rhyme It",<Audio only response>
Rhyme It,help,"For Help, please visit the help pages on the Amazon web site."
Rhyme It,stop,
Rhyme It,quit,
Rhyme It,"Alexa, open Rhyme It",<Audio only response>
Rhyme It,help,"For Help, please visit the help pages on the Amazon web site."
Rhyme It,stop,
Rhyme It,quit,
Rhyme It,"Alexa, open Rhyme It",<Audio only response>
Rhyme It,help,"For Help, please visit the help pages on the Amazon web site."
Rhyme It,stop,
Rhyme It,quit,
Adventure Games,"Alexa, open Adventure Games",Welcome to adventure games. Please select a game or list games if unsure.
Adventure Games,help,"If you don't know what games are available, say ""list games"", or ""list saved games"". If you want to play a game, say ""play"" and the game name. You can always stop or cancel, your game progress will be automatically saved. If you want to reset a game, say ""reset progress for"" and the game name. What would you like to do next?"
Adventure Games,stop,Goodbye!
Adventure Games,quit,
Adventure Games,"Alexa, open Adventure Games",Welcome to adventure games. Please select a game or list games if unsure.
Adventure Games,help,"If you don't know what games are available, say ""list games"", or ""list saved games"". If you want to play a game, say ""play"" and the game name. You can always stop or cancel, your game progress will be automatically saved. If you want to reset a game, say ""reset progress for"" and the game name. What would you like to do next?"
Adventure Games,stop,Goodbye!
Adventure Games,quit,
Adventure Games,"Alexa, open Adventure Games",Welcome to adventure games. Please select a game or list games if unsure.
Adventure Games,help,"If you don't know what games are available, say ""list games"", or ""list saved games"". If you want to play a game, say ""play"" and the game name. You can always stop or cancel, your game progress will be automatically saved. If you want to reset a game, say ""reset progress for"" and the game name. What would you like to do next?"
Adventure Games,stop,Goodbye!
Adventure Games,quit,
Smarty Pants Minute,"Alexa, open Smarty Pants Minute",<Short audio>
Smarty Pants Minute,help,"With Smarty Pants Minute, you put your knowledge to test. You can play with one more person. There's only one rule. You have 60 seconds to answer as many questions as you can. There are several categories you can choose from: celebrities, movies, history, and places. Oh, one more thing, in the middle of the test, if you ask for help, it will be an incorrect answer Ok, let's continue How many players are going to play?"
Smarty Pants Minute,stop,"Ok, thanks for playing. There are still so many questions to answer, so we'll see you next time. Bye for now"
Smarty Pants Minute,quit,
Smarty Pants Minute,"Alexa, open Smarty Pants Minute",<Short audio>
Smarty Pants Minute,help,"With Smarty Pants Minute, you put your knowledge to test. You can play with one more person. There's only one rule. You have 60 seconds to answer as many questions as you can. There are several categories you can choose from: celebrities, movies, history, and places. Oh, one more thing, in the middle of the test, if you ask for help, it will be an incorrect answer Ok, let's continue How many players are going to play?"
Smarty Pants Minute,stop,"Ok, thanks for playing. Before you go, would you mind leaving a 5 star review? It helps us add more free questions and categories. There are still so many questions to answer, so we'll see you next time. Bye for now"
Smarty Pants Minute,quit,
Smarty Pants Minute,"Alexa, open Smarty Pants Minute",<Short audio>
Smarty Pants Minute,help,"With Smarty Pants Minute, you put your knowledge to test. You can play with one more person. There's only one rule. You have 60 seconds to answer as many questions as you can. There are several categories you can choose from: celebrities, movies, history, and places. Oh, one more thing, in the middle of the test, if you ask for help, it will be an incorrect answer Ok, let's continue How many players are going to play?"
Smarty Pants Minute,stop,"Ok, thanks for playing. There are still so many questions to answer, so we'll see you next time. Bye for now"
Smarty Pants Minute,quit,
Guess Me,"Alexa, open Guess Me","Welcome to Guess Me! Here's how to play. I'm going to give you some hints, and you have to guess who, or what I am. If this is your first time playing, say help to hear a list of things you can say. Are you ready to get started?"
Guess Me,help,"To get another hint, you can say next, or next hint. If you need the last hint repeated, you can say repeat hint If you need some time to think, just say more time. To guess, you can say, duck. You can also say, you are a duck. You can also guess in the form of a question by asking, are you a duck? If you get stuck, just say, I don't know, to hear the answer. Say new game, to start a new game."
Guess Me,stop,Thanks for playing Guess Me. Let's play again sometime. Goodbye!
Guess Me,quit,
Guess Me,"Alexa, open Guess Me","Welcome to Guess Me! Here's how to play. I'm going to give you some hints, and you have to guess who, or what I am. If this is your first time playing, say help to hear a list of things you can say. Are you ready to get started?"
Guess Me,help,"To get another hint, you can say next, or next hint. If you need the last hint repeated, you can say repeat hint If you need some time to think, just say more time. To guess, you can say, duck. You can also say, you are a duck. You can also guess in the form of a question by asking, are you a duck? If you get stuck, just say, I don't know, to hear the answer. Say new game, to start a new game."
Guess Me,stop,Thanks for playing Guess Me. Let's play again sometime. Goodbye!
Guess Me,quit,
Guess Me,"Alexa, open Guess Me","Welcome to Guess Me! Here's how to play. I'm going to give you some hints, and you have to guess who, or what I am. If this is your first time playing, say help to hear a list of things you can say. Are you ready to get started?"
Guess Me,help,"To get another hint, you can say next, or next hint. If you need the last hint repeated, you can say repeat hint If you need some time to think, just say more time. To guess, you can say, duck. You can also say, you are a duck. You can also guess in the form of a question by asking, are you a duck? If you get stuck, just say, I don't know, to hear the answer. Say new game, to start a new game."
Guess Me,stop,Thanks for playing Guess Me. Let's play again sometime. Goodbye!
Guess Me,quit,
Guess Me,"Alexa, open Guess Me","Welcome to Guess Me! Here's how to play. I'm going to give you some hints, and you have to guess who, or what I am. If this is your first time playing, say help to hear a list of things you can say. Are you ready to get started?"
Guess Me,help,"To get another hint, you can say next, or next hint. If you need the last hint repeated, you can say repeat hint If you need some time to think, just say more time. To guess, you can say, duck. You can also say, you are a duck. You can also guess in the form of a question by asking, are you a duck? If you get stuck, just say, I don't know, to hear the answer. Say new game, to start a new game."
Guess Me,stop,Thanks for playing Guess Me. Let's play again sometime. Goodbye!
Guess Me,quit,
Guess Me,"Alexa, open Guess Me","Welcome to Guess Me! Here's how to play. I'm going to give you some hints, and you have to guess who, or what I am. If this is your first time playing, say help to hear a list of things you can say. Are you ready to get started?"
Guess Me,help,"To get another hint, you can say next, or next hint. If you need the last hint repeated, you can say repeat hint If you need some time to think, just say more time. To guess, you can say, duck. You can also say, you are a duck. You can also guess in the form of a question by asking, are you a duck? If you get stuck, just say, I don't know, to hear the answer. Say new game, to start a new game."
Guess Me,stop,Thanks for playing Guess Me. Let's play again sometime. Goodbye!
Guess Me,quit,
Guess Me,"Alexa, open Guess Me","Welcome to Guess Me! Here's how to play. I'm going to give you some hints, and you have to guess who, or what I am. If this is your first time playing, say help to hear a list of things you can say. Are you ready to get started?"
Guess Me,help,"To get another hint, you can say next, or next hint. If you need the last hint repeated, you can say repeat hint If you need some time to think, just say more time. To guess, you can say, duck. You can also say, you are a duck. You can also guess in the form of a question by asking, are you a duck? If you get stuck, just say, I don't know, to hear the answer. Say new game, to start a new game."
Guess Me,stop,Thanks for playing Guess Me. Let's play again sometime. Goodbye!
Guess Me,quit,
Trivial Pursuit Family Edition,"Alexa, open Trivial Pursuit Family Edition",<Short audio>
Trivial Pursuit Family Edition,help,This game supports two to four players. Please tell me how many players will be playing today.
Trivial Pursuit Family Edition,stop,Thanks for playing.
Trivial Pursuit Family Edition,quit,
Trivial Pursuit Family Edition,"Alexa, open Trivial Pursuit Family Edition",<Short audio>
Trivial Pursuit Family Edition,help,This game supports two to four players. Please tell me how many players will be playing today.
Trivial Pursuit Family Edition,stop,Have a nice day.
Trivial Pursuit Family Edition,quit,
Trivial Pursuit Family Edition,"Alexa, open Trivial Pursuit Family Edition",<Short audio>
Trivial Pursuit Family Edition,help,This game supports two to four players. Please tell me how many players will be playing today.
Trivial Pursuit Family Edition,stop,Come back soon!
Trivial Pursuit Family Edition,quit,
Coach Harbaugh,"Alexa, open Coach Harbaugh",<Audio only response>
Coach Harbaugh,help,"For Help, please visit the help pages on the Amazon web site."
Coach Harbaugh,stop,
Coach Harbaugh,quit,
Coach Harbaugh,"Alexa, open Coach Harbaugh",<Audio only response>
Coach Harbaugh,help,"For Help, please visit the help pages on the Amazon web site."
Coach Harbaugh,stop,
Coach Harbaugh,quit,
Coach Harbaugh,"Alexa, open Coach Harbaugh",<Audio only response>
Coach Harbaugh,help,"For Help, please visit the help pages on the Amazon web site."
Coach Harbaugh,stop,
Coach Harbaugh,quit,
Higher or Lower,"Alexa, open Higher or Lower","I will think of a number, between one and a hundred. Try to guess, and I will tell you if it is higher or lower. Are you ready to play?"
Higher or Lower,help,"I will think of a number, between one and a hundred. Try to guess, and I will tell you if it is higher or lower. Are you ready to play?"
Higher or Lower,stop,"No problem, thanks for playing! Let's play again soon!"
Higher or Lower,quit,
Higher or Lower,"Alexa, open Higher or Lower","I will think of a number, between one and a hundred. Try to guess, and I will tell you if it is higher or lower. Are you ready to play?"
Higher or Lower,help,"I will think of a number, between one and a hundred. Try to guess, and I will tell you if it is higher or lower. Are you ready to play?"
Higher or Lower,stop,"No problem, thanks for playing! Let's play again soon!"
Higher or Lower,quit,
Higher or Lower,"Alexa, open Higher or Lower","I will think of a number, between one and a hundred. Try to guess, and I will tell you if it is higher or lower. Are you ready to play?"
Higher or Lower,help,"I will think of a number, between one and a hundred. Try to guess, and I will tell you if it is higher or lower. Are you ready to play?"
Higher or Lower,stop,"No problem, thanks for playing! Let's play again soon!"
Higher or Lower,quit,
Fortnite Stats,"Alexa, open Fortnite Stats","Hello, Welcome to Fortnite Stats. Kindly tell your user name or anyone's user name whose stats you wanna to know."
Fortnite Stats,help,"We are terribly sorry. Kindly read the description to know how to use this skill. Furthermore, its 2 easy way step. Now, tell me an username ?"
Fortnite Stats,stop,"Session is ended, Restart the application to get information for another user. Thank you."
Fortnite Stats,quit,
Fortnite Stats,"Alexa, open Fortnite Stats","Hello, Welcome to Fortnite Stats. Kindly tell your user name or anyone's user name whose stats you wanna to know."
Fortnite Stats,help,"We are terribly sorry. Kindly read the description to know how to use this skill. Furthermore, its 2 easy way step. Now, tell me an username ?"
Fortnite Stats,stop,"Session is ended, Restart the application to get information for another user. Thank you."
Fortnite Stats,quit,
Fortnite Stats,"Alexa, open Fortnite Stats","Hello, Welcome to Fortnite Stats. Kindly tell your user name or anyone's user name whose stats you wanna to know."
Fortnite Stats,help,"We are terribly sorry. Kindly read the description to know how to use this skill. Furthermore, its 2 easy way step. Now, tell me an username ?"
Fortnite Stats,stop,"Session is ended, Restart the application to get information for another user. Thank you."
Fortnite Stats,quit,
Train My Brain,"Alexa, open Train My Brain",Welcome to Train My Brain! I'm going to give you six brain teasers and you'll only have eight seconds to answer each one... I won't repeat the questions so try to remember all the details... Starting in... 3... 2... 1...What word is associated with the words... Tennis... and... Noise...
Train My Brain,help,"During the game I'll give you 6 random brain teasers and only 8 seconds to anser each one... To make your mind muscles stronger, I won't repeat any of the questions, so try to remember all the details... You can say 'Start Over' if you'd like a new game, or make your guess for the last question..."
Train My Brain,stop,Thanks for playing Train My Brain! Play daily to keep your mind muscles strong.
Train My Brain,quit,
Train My Brain,"Alexa, open Train My Brain","Welcome to Train My Brain! I'm going to give you six brain teasers and you'll only have eight seconds to answer each one... I won't repeat the questions so try to remember all the details... Starting in... 3... 2... 1...Justin and Tara just got back from a 9 day trip to Green Bay... The trip was for a family reunion where they saw 31 relatives, including Tara's cousin Joey from Detroit... Tara hasn't seen Joey in 11 years... What city did Justin and Tara just return from?"
Train My Brain,help,"During the game I'll give you 6 random brain teasers and only 8 seconds to anser each one... To make your mind muscles stronger, I won't repeat any of the questions, so try to remember all the details... You can say 'Start Over' if you'd like a new game, or make your guess for the last question..."
Train My Brain,stop,Thanks for playing Train My Brain! Play daily to keep your mind muscles strong.
Train My Brain,quit,
Train My Brain,"Alexa, open Train My Brain",Welcome to Train My Brain! I'm going to give you six brain teasers and you'll only have eight seconds to answer each one... I won't repeat the questions so try to remember all the details... Starting in... 3... 2... 1...What does 4... plus... 9... plus... 5... times... 3... equal?
Train My Brain,help,"During the game I'll give you 6 random brain teasers and only 8 seconds to anser each one... To make your mind muscles stronger, I won't repeat any of the questions, so try to remember all the details... You can say 'Start Over' if you'd like a new game, or make your guess for the last question..."
Train My Brain,stop,Thanks for playing Train My Brain! Play daily to keep your mind muscles strong.
Train My Brain,quit,
Film Quiz,"Alexa, open Film Quiz","Welcome to Film Quiz, brought to you by Volley. How many people are playing Film Quiz?"
Film Quiz,help,"Here are some of the things you can say: Repeat. Start over. If you're done, say: stop. . . . . How many people are playing Film Quiz?"
Film Quiz,stop,"Film Quiz is a brand new game on Alexa. If you would like us to continue, please leave us a five-star review at reviewfilmquiz.com"
Film Quiz,quit,
Film Quiz,"Alexa, open Film Quiz",Welcome back to Film Quiz. How many people are playing Film Quiz?
Film Quiz,help,"Here are some of the things you can say: Repeat. Start over. If you're done, say: stop. . . . . How many people are playing Film Quiz?"
Film Quiz,stop,"Film Quiz is a brand new game on Alexa. If you would like us to continue, please leave us a five-star review at reviewfilmquiz.com"
Film Quiz,quit,
Film Quiz,"Alexa, open Film Quiz",Welcome back to Film Quiz. How many people are playing Film Quiz?
Film Quiz,help,"Here are some of the things you can say: Repeat. Start over. If you're done, say: stop. . . . . How many people are playing Film Quiz?"
Film Quiz,stop,"Film Quiz is a brand new game on Alexa. If you would like us to continue, please leave us a five-star review at reviewfilmquiz.com"
Film Quiz,quit,
Mighty Trivia - a guessing game for kids,"Alexa, open Mighty Trivia - a guessing game for kids",<Short audio>
Mighty Trivia - a guessing game for kids,help,<Short audio>
Mighty Trivia - a guessing game for kids,stop,<Short audio>
Mighty Trivia - a guessing game for kids,quit,
Mighty Trivia - a guessing game for kids,"Alexa, open Mighty Trivia - a guessing game for kids",<Short audio>
Mighty Trivia - a guessing game for kids,help,<Short audio>
Mighty Trivia - a guessing game for kids,stop,<Short audio>
Mighty Trivia - a guessing game for kids,quit,
Mighty Trivia - a guessing game for kids,"Alexa, open Mighty Trivia - a guessing game for kids",<Short audio>
Mighty Trivia - a guessing game for kids,help,<Short audio>
Mighty Trivia - a guessing game for kids,stop,<Short audio>
Mighty Trivia - a guessing game for kids,quit,
Rainbow 6 Character Randomizer,"Alexa, open Rainbow 6 Character Randomizer","Hmm, I'm not sure."
Rainbow 6 Character Randomizer,help,"For Help, please visit the help pages on the Amazon web site."
Rainbow 6 Character Randomizer,stop,
Rainbow 6 Character Randomizer,quit,
Rainbow 6 Character Randomizer,"Alexa, open Rainbow 6 Character Randomizer","Hmm, I don't know that one."
Rainbow 6 Character Randomizer,help,"For Help, please visit the help pages on the Amazon web site."
Rainbow 6 Character Randomizer,stop,
Rainbow 6 Character Randomizer,quit,
Rainbow 6 Character Randomizer,"Alexa, open Rainbow 6 Character Randomizer","Sorry, I'm not sure."
Rainbow 6 Character Randomizer,help,"For Help, please visit the help pages on the Amazon web site."
Rainbow 6 Character Randomizer,stop,
Rainbow 6 Character Randomizer,quit,
I Spy,"Alexa, open I Spy",<Audio only response>
I Spy,help,"For Help, please visit the help pages on the Amazon web site."
I Spy,stop,
I Spy,quit,
I Spy,"Alexa, open I Spy",<Audio only response>
I Spy,help,"For Help, please visit the help pages on the Amazon web site."
I Spy,stop,
I Spy,quit,
I Spy,"Alexa, open I Spy",<Audio only response>
I Spy,help,"For Help, please visit the help pages on the Amazon web site."
I Spy,stop,
I Spy,quit,
Math Game,"Alexa, open Math Game","Welcome to Math puzzle game. To hear a question you can say 'ask me a question', or to hear about the premium categories for purchase, say 'What can I buy'. For help, say , 'Help me'. It is good to keep a paper and pencil handy before starting the questions.. So, what can I help you with?"
Math Game,help,"You can say 'ask me a question', or 'tell me more about extra puzzle pack', or 'I want to buy', or 'I want to buy extra puzzle pack', 'ask me a question' or 'ask a extra puzzle pack question'. Please note that once you buy extra puzzle pack, you need to specifically say 'ask a extra puzzle pack question' or 'next extra puzzle pack question'. So What can I help you with?"
Math Game,stop,OK. Goodbye! Have a wonderful day
Math Game,quit,
Math Game,"Alexa, open Math Game","Welcome to Math puzzle game. To hear a question you can say 'ask me a question', or to hear about the premium categories for purchase, say 'What can I buy'. For help, say , 'Help me'. It is good to keep a paper and pencil handy before starting the questions.. So, what can I help you with?"
Math Game,help,"You can say 'ask me a question', or 'tell me more about extra puzzle pack', or 'I want to buy', or 'I want to buy extra puzzle pack', 'ask me a question' or 'ask a extra puzzle pack question'. Please note that once you buy extra puzzle pack, you need to specifically say 'ask a extra puzzle pack question' or 'next extra puzzle pack question'. So What can I help you with?"
Math Game,stop,Bye. Have a great day!
Math Game,quit,
Math Game,"Alexa, open Math Game","Welcome to Math puzzle game. To hear a question you can say 'ask me a question', or to hear about the premium categories for purchase, say 'What can I buy'. For help, say , 'Help me'. It is good to keep a paper and pencil handy before starting the questions.. So, what can I help you with?"
Math Game,help,"You can say 'ask me a question', or 'tell me more about extra puzzle pack', or 'I want to buy', or 'I want to buy extra puzzle pack', 'ask me a question' or 'ask a extra puzzle pack question'. Please note that once you buy extra puzzle pack, you need to specifically say 'ask a extra puzzle pack question' or 'next extra puzzle pack question'. So What can I help you with?"
Math Game,stop,Bye. Best wishes for what ever you are doing today.
Math Game,quit,
Hot Potato,"Alexa, open Hot Potato","Let's play hot potato, how many people are playing?"
Hot Potato,help,"To begin playing, tell me how many people are playing, or you can say, stop, to exit"
Hot Potato,stop,"Thanks for playing, See you later...spud."
Hot Potato,quit,
Hot Potato,"Alexa, open Hot Potato","Let's play hot potato, how many people are playing?"
Hot Potato,help,"To begin playing, tell me how many people are playing, or you can say, stop, to exit"
Hot Potato,stop,"Thanks for playing, See you later...spud."
Hot Potato,quit,
Hot Potato,"Alexa, open Hot Potato","Let's play hot potato, how many people are playing?"
Hot Potato,help,"To begin playing, tell me how many people are playing, or you can say, stop, to exit"
Hot Potato,stop,"Thanks for playing, See you later...spud."
Hot Potato,quit,
Insult Generator,"Alexa, open Insult Generator",Insult Generator contains mature content that may not be suitable for all ages
Insult Generator,help,"For Help, please visit the help pages on the Amazon web site."
Insult Generator,stop,
Insult Generator,quit,
Insult Generator,"Alexa, open Insult Generator",Insult Generator contains mature content that may not be suitable for all ages
Insult Generator,help,"For Help, please visit the help pages on the Amazon web site."
Insult Generator,stop,
Insult Generator,quit,
Insult Generator,"Alexa, open Insult Generator",Insult Generator contains mature content that may not be suitable for all ages
Insult Generator,help,"For Help, please visit the help pages on the Amazon web site."
Insult Generator,stop,
Insult Generator,quit,
Sorting Game for Harry Potter,"Alexa, open Sorting Game for Harry Potter",Welcome to the Sorting Game! Answer questions to find out which noble house's values you embody. Are you ready to start?
Sorting Game for Harry Potter,help,I will ask you questions to find out which noble house's values you embody. Each question will have multiple answers to choose from. Are you ready to begin?
Sorting Game for Harry Potter,stop,Thank you for playing the Sorting Game. Goodbye.
Sorting Game for Harry Potter,quit,
Sorting Game for Harry Potter,"Alexa, open Sorting Game for Harry Potter",Welcome to the Sorting Game! Answer questions to find out which noble house's values you embody. Are you ready to start?
Sorting Game for Harry Potter,help,I will ask you questions to find out which noble house's values you embody. Each question will have multiple answers to choose from. Are you ready to begin?
Sorting Game for Harry Potter,stop,Thank you for playing the Sorting Game. Goodbye.
Sorting Game for Harry Potter,quit,
Sorting Game for Harry Potter,"Alexa, open Sorting Game for Harry Potter",Welcome to the Sorting Game! Answer questions to find out which noble house's values you embody. Are you ready to start?
Sorting Game for Harry Potter,help,I will ask you questions to find out which noble house's values you embody. Each question will have multiple answers to choose from. Are you ready to begin?
Sorting Game for Harry Potter,stop,Thank you for playing the Sorting Game. Goodbye.
Sorting Game for Harry Potter,quit,
Monster Madness,"Alexa, open Monster Madness",<Short audio>
Monster Madness,help,<Short audio>
Monster Madness,stop,<Short audio>
Monster Madness,quit,
Monster Madness,"Alexa, open Monster Madness",<Short audio>
Monster Madness,help,<Short audio>
Monster Madness,stop,<Short audio>
Monster Madness,quit,
Monster Madness,"Alexa, open Monster Madness",<Short audio>
Monster Madness,help,<Short audio>
Monster Madness,stop,<Short audio>
Monster Madness,quit,
Yes Mr. President,"Alexa, open Yes Mr. President",<Audio only response>
Yes Mr. President,help,"For Help, please visit the help pages on the Amazon web site."
Yes Mr. President,stop,
Yes Mr. President,quit,
Yes Mr. President,"Alexa, open Yes Mr. President",<Audio only response>
Yes Mr. President,help,"For Help, please visit the help pages on the Amazon web site."
Yes Mr. President,stop,
Yes Mr. President,quit,
Yes Mr. President,"Alexa, open Yes Mr. President",<Audio only response>
Yes Mr. President,help,"For Help, please visit the help pages on the Amazon web site."
Yes Mr. President,stop,
Yes Mr. President,quit,
Space Adventure,"Alexa, open Space Adventure",You already have a game in progress. Would you like to continue the existing game?
Space Adventure,help,"To avoid disaster, you must carefully manage your fuel, money, crew morale, and ship integrity. You can check the levels of these at any time. For example by saying ""How much fuel do we have?"" or ""How are the crew?"". But more importantly, I will ask you a series of questions, to which you can respond by saying ""yes"" or ""no"". So... Do you want to continue your existing game?"
Space Adventure,stop,See ya later Captain!
Space Adventure,quit,
Space Adventure,"Alexa, open Space Adventure",You already have a game in progress. Would you like to continue the existing game?
Space Adventure,help,"To avoid disaster, you must carefully manage your fuel, money, crew morale, and ship integrity. You can check the levels of these at any time. For example by saying ""How much fuel do we have?"" or ""How are the crew?"". But more importantly, I will ask you a series of questions, to which you can respond by saying ""yes"" or ""no"". So... Do you want to continue your existing game?"
Space Adventure,stop,See ya later Captain!
Space Adventure,quit,
Space Adventure,"Alexa, open Space Adventure",You already have a game in progress. Would you like to continue the existing game?
Space Adventure,help,"To avoid disaster, you must carefully manage your fuel, money, crew morale, and ship integrity. You can check the levels of these at any time. For example by saying ""How much fuel do we have?"" or ""How are the crew?"". But more importantly, I will ask you a series of questions, to which you can respond by saying ""yes"" or ""no"". So... Do you want to continue your existing game?"
Space Adventure,stop,See ya later Captain!
Space Adventure,quit,
Storyflow - Interactive Stories,"Alexa, open Storyflow - Interactive Stories","Sorry, I'm not sure."
Storyflow - Interactive Stories,help,"For Help, please visit the help pages on the Amazon web site."
Storyflow - Interactive Stories,stop,
Storyflow - Interactive Stories,quit,
Storyflow - Interactive Stories,"Alexa, open Storyflow - Interactive Stories","Sorry, I'm not sure."
Storyflow - Interactive Stories,help,"For Help, please visit the help pages on the Amazon web site."
Storyflow - Interactive Stories,stop,
Storyflow - Interactive Stories,quit,
Storyflow - Interactive Stories,"Alexa, open Storyflow - Interactive Stories","Sorry, I don't know that."
Storyflow - Interactive Stories,help,"For Help, please visit the help pages on the Amazon web site."
Storyflow - Interactive Stories,stop,
Storyflow - Interactive Stories,quit,
Codename Cygnus,"Alexa, open Codename Cygnus",Codename Cygnus contains mature content that may not be suitable for all ages
Codename Cygnus,help,"For Help, please visit the help pages on the Amazon web site."
Codename Cygnus,stop,
Codename Cygnus,quit,
Codename Cygnus,"Alexa, open Codename Cygnus",Codename Cygnus contains mature content that may not be suitable for all ages
Codename Cygnus,help,"For Help, please visit the help pages on the Amazon web site."
Codename Cygnus,stop,
Codename Cygnus,quit,
Codename Cygnus,"Alexa, open Codename Cygnus",Codename Cygnus contains mature content that may not be suitable for all ages
Codename Cygnus,help,"For Help, please visit the help pages on the Amazon web site."
Codename Cygnus,stop,
Codename Cygnus,quit,
"Rock, Paper, Scissors, Shoot!","Alexa, open Rock, Paper, Scissors, Shoot!",<Audio only response>
"Rock, Paper, Scissors, Shoot!",help,"For Help, please visit the help pages on the Amazon web site."
"Rock, Paper, Scissors, Shoot!",stop,
"Rock, Paper, Scissors, Shoot!",quit,
"Rock, Paper, Scissors, Shoot!","Alexa, open Rock, Paper, Scissors, Shoot!",<Audio only response>
"Rock, Paper, Scissors, Shoot!",help,"For Help, please visit the help pages on the Amazon web site."
"Rock, Paper, Scissors, Shoot!",stop,
"Rock, Paper, Scissors, Shoot!",quit,
"Rock, Paper, Scissors, Shoot!","Alexa, open Rock, Paper, Scissors, Shoot!",<Audio only response>
"Rock, Paper, Scissors, Shoot!",help,"For Help, please visit the help pages on the Amazon web site."
"Rock, Paper, Scissors, Shoot!",stop,
"Rock, Paper, Scissors, Shoot!",quit,
Get Roasted,"Alexa, open Get Roasted",You have Get Roasted enabled. Get Roasted contains mature content and may not be suitable for all ages. Do you want to open it?
Get Roasted,Yes,"We have smart cars, smart TVs, smart phones, but what about smart people?"
Get Roasted,help,"For Help, please visit the help pages on the Amazon web site."
Get Roasted,stop,
Get Roasted,quit,
Get Roasted,"Alexa, open Get Roasted",You have Get Roasted enabled. Get Roasted contains mature content and may not be suitable for all ages. Do you want to open it?
Get Roasted,Yes,Didn't you get burnt already when you crawled out of Hell?
Get Roasted,help,"For Help, please visit the help pages on the Amazon web site."
Get Roasted,stop,
Get Roasted,quit,
Get Roasted,"Alexa, open Get Roasted",You have Get Roasted enabled. Get Roasted contains mature content and may not be suitable for all ages. Do you want to open it?
Get Roasted,Yes,"Why is it acceptable to be stupid, but not for me to point it out?"
Get Roasted,help,"For Help, please visit the help pages on the Amazon web site."
Get Roasted,stop,
Get Roasted,quit,
Never Have I Ever,"Alexa, open Never Have I Ever",Never Have I Ever contains mature content that may not be suitable for all ages
Never Have I Ever,help,"For Help, please visit the help pages on the Amazon web site."
Never Have I Ever,stop,
Never Have I Ever,quit,
Never Have I Ever,"Alexa, open Never Have I Ever",Never Have I Ever contains mature content that may not be suitable for all ages
Never Have I Ever,help,"For Help, please visit the help pages on the Amazon web site."
Never Have I Ever,stop,
Never Have I Ever,quit,
Never Have I Ever,"Alexa, open Never Have I Ever",Never Have I Ever contains mature content that may not be suitable for all ages
Never Have I Ever,help,"For Help, please visit the help pages on the Amazon web site."
Never Have I Ever,stop,
Never Have I Ever,quit,
