name,question,response
Flame Boss,Yes,"Welcome to Cook Reference, you can ask about the safe cooking temperature for any meat or conversions for any popular cooking units."
Flame Boss,"""Alexa, ask Flame Boss how's my cook""","I'm sorry, I currently do not know that meat. What else can I help with?"
Flame Boss,quit,
Flame Boss,"""Alexa, ask Flame Boss to change the set temperature to 300 degrees""","Sorry, what device?^"
Flame Boss,quit,"I didn't find any Smart Home devices under Yichen's account. To get started, go to the Smart Home section of the Alexa App."
Flame Boss,quit,"I didn't find any Smart Home devices under Yichen's account. To get started, go to the Smart Home section of the Alexa App."
Flame Boss,"""Alexa, ask Flame Boss for the meat temperature""","Ok, Here's CyberQ Cloud"
Flame Boss,quit,
Flame Boss,quit,
Cook Reference,"""Alexa, ask Cook Reference what is the safe temperature for chicken.""","Hmm, I'm not sure."
Cook Reference,quit,
Cook Reference,"""Alexa, ask Cook Reference how many tablespoons in one cup.""",1 cup = 16 tablespoons.
Cook Reference,quit,
Cook Reference,quit,
Cook Reference,"""Alexa, ask Cook Reference what goes well with beef.""","This might answer your question: The latitude for Goes, Netherlands is 51.5042 degrees north and its longitude is 3.88889 degrees east. It's recommended to grill medium rare beef for 4 minutes to 7 minutes per side, until it reaches an internal temperature of at least 145 degrees Fahrenheit. Cook times are for a 3/4 inch rib-eye steak but they may vary by cut of meat and thickness. It's  recommended to remove the steak from the grill when the center reaches  140 degrees Fahrenheit and then set to rest until it reaches 145 degrees Fahrenheit."
Cook Reference,quit,
Cook Reference,quit,
Chop Chop,"""Alexa, Chop Chop""",Chop Chop was an American Thoroughbred racehorse who was inducted in the Canadian Horse Racing Hall of Fame.
Chop Chop,quit,
Chop Chop,"""Alexa, open Chop Chop""",<Audio only response>
Chop Chop,quit,
Chop Chop,quit,
Chop Chop,"""Alexa, start Chop Chop""","Here's a sample of Chop Chop from Audible. To get this book using one Audible credit, say buy this. You have one Audible credit."
Chop Chop,quit,
Chop Chop,quit,
Daily Bread,"""Alexa, open Daily Bread""","Welcome to Daily Bread, are you ready to find out what you should eat?"
Daily Bread,quit,
Daily Bread,"""Alexa, open baking box""","Ok, Here's Food Network"
Daily Bread,quit,
Daily Bread,quit,
Daily Bread,"""Alexa ask Kitchen Scale how much does one cup of honey weigh""",There are 0.71 pounds in 1 cup of honey.
Daily Bread,quit,
Daily Bread,quit,
FruitFacts,"""Alexa, open fruit facts""",Here's your fact: Cherry farmers hire helicopter pilots to air dry their trees after it rains
FruitFacts,quit,
FruitFacts,"""Alexa, ask fruit facts to give me a fruit fact""",Here's your fact: Cherry farmers hire helicopter pilots to air dry their trees after it rains
FruitFacts,quit,
FruitFacts,quit,
FruitFacts,"""Alexa, ask fruit facts to tell me a fruit fact""","Here's your fact: The pineapple is not an apple at all, it is actually a berry"
FruitFacts,quit,
FruitFacts,quit,
The Sous Chef,"""Alexa ask the sous chef what goes well with apples bananas and chicken""",Use the Amazon Alexa app to sign in to the Sous Chef Recipes skill.
The Sous Chef,quit,
The Sous Chef,"""Alexa ask the sous chef what is sweet that goes with bread""",Use the Amazon Alexa app to sign in to the Sous Chef Recipes skill.
The Sous Chef,quit,
The Sous Chef,quit,
The Sous Chef,"""Alexa ask the sous chef what herb that goes with salmon""",Use the Amazon Alexa app to sign in to the Sous Chef Recipes skill.
The Sous Chef,quit,
The Sous Chef,quit,
Chef,"""Alexa, ask Chef what I can use instead of two tablespoons of baking powder""","Ok, Here's Chef"
Chef,quit,
Chef,"""Alexa, ask Chef what I can use instead of two tablespoons of baking powder""","Ok, Here's Chef"
Chef,"""how much do three cups of bread flour weigh""",There are 411 grams in 3 cups of bread flour.
Chef,quit,
Chef,"""Alexa, ask Chef what I can use instead of two tablespoons of baking powder""","Ok, Here's Chef"
Chef,"""what's a good substitute for cooking wine""",There's nothing better than Red wine vinegar.
Chef,quit,
Whole30,"""Alexa, ask Whole Thirty if eggs are ok to eat""",You have Egg Facts enabled. Do you want to open it?
Whole30,Yes,
Whole30,"""Alexa, ask Whole Thirty if eggs are ok to eat""",You have Egg Facts enabled. Do you want to open it?
Whole30,quit,
Whole30,"""Alexa, ask Whole Thirty are almonds in the diet""",You have Slow Carb Checker enabled. Do you want to open it?
Whole30,Yes,"Welcome to the Slow Carb Checker. Ask me what food you can eat or drink. For example, say, can I eat apples?"
Whole30,"""Alexa, ask Whole Thirty are almonds in the diet""",I could not understand your request. Please try again.
Whole30,quit,
Whole30,quit,
Whole30,"""Alexa, ask Whole Thirty to explain the diet""","Hmm. Maybe the skill, Whole30, can help. Do you want to try it?"
Whole30,quit,
Whole30,quit,
Supercook recipe finder,"""Alexa, ask super cook what can i make ?""",You have Supercook recipe finder enabled. Do you want to open it?
Supercook recipe finder,Yes,"Welcome back to super cook. I see you have no ingredients. To add ingredients, say something like, add butter and lemon to my kitchen. What can i do for you?"
Supercook recipe finder,"""Alexa, ask super cook what can i make ?""","you haven't added any ingredients, so you can't make anything just yet. what else can i do for you?"
Supercook recipe finder,quit,
Supercook recipe finder,"""Alexa, tell super cook I ran out of milk""",You have Supercook recipe finder enabled. Do you want to open it?
Supercook recipe finder,Yes,<Audio only response>
Supercook recipe finder,"""Alexa, tell super cook I ran out of milk""",You have Supercook recipe finder enabled. Do you want to open it?
Supercook recipe finder,quit,
Supercook recipe finder,quit,
Supercook recipe finder,"""Alexa, tell super cook to add flour""","Ok, Here's Recipe Buddy"
Supercook recipe finder,quit,
Supercook recipe finder,quit,
Fruit Stand,"""Alexa, ask Fruit Stand, how do I store parsley?""",You have wikiHow enabled. Do you want to open it?
Fruit Stand,Yes,Hi! Ask me how to do anything.
Fruit Stand,"""Alexa, ask Fruit Stand, how do I store parsley?""","How to Freeze Parsley. Before you freeze parsley, rinse it in cold water, pat it dry with a paper towel, and take the leaves off the stems. Then, roll the leaves into a ball in your hand and pack them tightly in a plastic freezer bag before you throw the bag in the freezer. When you need some parsley, just scrape the side of your frozen parsley ball with a knife! Alternatively, stack the leaves in the cubes of an ice cube tray, put enough water in the tray to cover the leaves, and freeze the tray. You can then pop out a cube when you want some parsley! Say “READ STEPS”, if you want me to read each step in detail."
Fruit Stand,quit,
Fruit Stand,"""Alexa, ask Fruit Stand, how do I store these bananas?""",You have wikiHow enabled. Do you want to open it?
Fruit Stand,Yes,
Fruit Stand,"""Alexa, ask Fruit Stand, how do I store these bananas?""",You have wikiHow enabled. Do you want to open it?
Fruit Stand,quit,
Fruit Stand,quit,
Fruit Stand,"""Alexa, ask Fruit Stand, how do I store cucumbers?""",You have wikiHow enabled. Do you want to open it?
Fruit Stand,Yes,Hi! Ask me how to do anything.
Fruit Stand,"""Alexa, ask Fruit Stand, how do I store cucumbers?""","How to Store Sliced Cucumbers. 4 steps. Step 1. Wash the cucumbers before storing them. Take the cucumbers out of the package, even if they are vacuum-sealed in plastic. Rinse them under cool, running water in your sink. Soap isn't necessary, although it will not harm the cucumber if you choose to use it. Say 'NEXT', to get the next step"
Fruit Stand,quit,
Fruit Stand,quit,
Recipe Finder By Ingredients,"""Alexa Ask recipe finder what I can make with beef and rice""",I found you some recipes. The top recipe is Beef Over Rice Recipe with beef and cream of mushroom soup and rice. A link to the recipe is in your card. Would you like more recipes?
Recipe Finder By Ingredients,quit,
Recipe Finder By Ingredients,"""Alexa Ask recipe finder what soup I can make with chicken""",I found you some recipes. The top recipe is Chicken Noodle Soup With Cream Soup with black pepper and salt and chicken and noodles and cream of chicken soup. A link to the recipe is in your card. Would you like more recipes?
Recipe Finder By Ingredients,quit,
Recipe Finder By Ingredients,quit,
Recipe Finder By Ingredients,"""Alexa Open Recipe Finder""",Welcome to Recipe Finder. I can find you a recipe based on the ingredients in your fridge. Just list up to 5 ingredients you would like to use.
Recipe Finder By Ingredients,quit,
Recipe Finder By Ingredients,quit,
MeatButler,"""Alexa, ask Meat Butler to help me prepare steak?""","Ok, Here's Recipe Buddy"
MeatButler,quit,
MeatButler,"""Alexa, ask Meat Butler how do I make lamb?""","Ok, for lamb , here's a few recipes"
MeatButler,quit,
MeatButler,quit,
MeatButler,"""Alexa, ask Meat Butler what temperature do I need for rare steak?""","Ok, Here's Meat Thermometer"
MeatButler,quit,
MeatButler,quit,
Sous Chef Recipes,"""Alexa tell Sous Chef to open the Pad Thai recipe.""",Use the Amazon Alexa app to sign in to the Sous Chef Recipes skill.
Sous Chef Recipes,quit,
Sous Chef Recipes,"""Alexa ask Sous Chef how much salt.""",Use the Amazon Alexa app to sign in to the Sous Chef Recipes skill.
Sous Chef Recipes,quit,
Sous Chef Recipes,quit,
Sous Chef Recipes,"""Alexa tell Sous Chef to go to the second step.""",Use the Amazon Alexa app to sign in to the Sous Chef Recipes skill.
Sous Chef Recipes,quit,
Sous Chef Recipes,quit,
Is it Gluten Free?,"""Alexa, ask gluten free if oats are gluten free""","This might answer your question: While oats don't naturally produce the gluten protein, they're often grown, manufactured and transported alongside gluten-producing grains, leaving them vulnerable to gluten contamination. If you have a gluten sensitivity or allergy, you should check the ingredients label or with the food provider."
Is it Gluten Free?,quit,
Is it Gluten Free?,"""Alexa, ask gluten free if oats are gluten free""","This might answer your question: While oats don't naturally produce the gluten protein, they're often grown, manufactured and transported alongside gluten-producing grains, leaving them vulnerable to gluten contamination. If you have a gluten sensitivity or allergy, you should check the ingredients label or with the food provider."
Is it Gluten Free?,"""Are beans gluten free""","Beans are typically gluten free, but if you have a gluten sensitivity or allergy you should check the ingredients label or with the food provider."
Is it Gluten Free?,quit,
Is it Gluten Free?,"""Alexa, ask gluten free if oats are gluten free""","This might answer your question: While oats don't naturally produce the gluten protein, they're often grown, manufactured and transported alongside gluten-producing grains, leaving them vulnerable to gluten contamination. If you have a gluten sensitivity or allergy, you should check the ingredients label or with the food provider."
Is it Gluten Free?,"""Can I eat buckwheat""",You have Can my dog eat? enabled. Do you want to open it?
Is it Gluten Free?,quit,
hiku,"""Alexa, tell haiku we need paper towels on our list""","I've added alexa, tell haiku paper towels to your Shopping list."
hiku,quit,
hiku,"""Alexa, ask haiku to read back the last three items on my list""",I couldn't find that on your Shopping list.
hiku,quit,
hiku,quit,
hiku,"""Alexa, ask haiku to put paper towels on our list""","I added alexa, ask haiku paper towels to your Shopping list."
hiku,quit,
hiku,quit,
Tea Guide,"""Alexa open tea guide""",Welcome to Guide. Would you like to have a nice cup of tea?
Tea Guide,quit,
Tea Guide,"""Alexa start tea guide""",Welcome to Guide. Would you like to have a nice cup of tea?
Tea Guide,quit,
Tea Guide,quit,
Tea Guide,"""Alexa launch tea guide""",Welcome to Guide. Would you like to have a nice cup of tea?
Tea Guide,quit,
Tea Guide,quit,
Recipe Buddy,"""Alexa, ask Recipe Buddy how to make chicken marsala.""","Ok, for chicken marsala. , here's a few recipes"
Recipe Buddy,quit,
Recipe Buddy,"""Alexa, ask Recipe Buddy to find me a recipe for philly cheese steak.""","Ok, for philly cheese steak. , here's a few recipes"
Recipe Buddy,quit,
Recipe Buddy,quit,
Recipe Buddy,"""Alexa, ask Recipe Buddy how do I cook pad thai?""","Ok, for pad thai , here's a few recipes"
Recipe Buddy,quit,
Recipe Buddy,quit,
CyberQ Cloud,"""Alexa, launch cyber q cloud""",To get the most out of cyber q Cloud skill please link your account using the Alexa mobile app.
CyberQ Cloud,quit,
CyberQ Cloud,"""Alexa, launch cyber q cloud""",To get the most out of cyber q Cloud skill please link your account using the Alexa mobile app.
CyberQ Cloud,"""What is my food 1 temperature""",<Audio only response>
CyberQ Cloud,quit,
CyberQ Cloud,"""Alexa, launch cyber q cloud""",To get the most out of cyber q Cloud skill please link your account using the Alexa mobile app.
CyberQ Cloud,"""Set food 1 target temperature to 250""","Ok, Here's CyberQ Cloud"
CyberQ Cloud,quit,
CyberQ Cloud,"""Alexa, launch cyber q cloud""",To get the most out of cyber q Cloud skill please link your account using the Alexa mobile app.
CyberQ Cloud,quit,
CyberQ Cloud,quit,
CyberQ Cloud,"""Alexa, launch cyber q cloud""",To get the most out of cyber q Cloud skill please link your account using the Alexa mobile app.
CyberQ Cloud,"""What is my food 1 temperature""",You have CyberQ Cloud enabled. Do you want to open it?
