name,question,response
Places,"""Alexa, ask Nearby Places where is the closest Starbucks""",I found a Starbucks. It is 3 miles away on Lookout Rd in Boulder. It is currently closed but will be open today from 6:00 a.m. to 8:00 p.m.
Places,quit,
Places,quit,
Cruise Radio News,"""Alexa, what's my Flash Briefing?""",Here's your news.
Cruise Radio News,quit,
Cruise Radio News,"""Alexa, what's in the news?""",Here's your news.
Cruise Radio News,quit,
Cruise Radio News,quit,
Cruise Radio News,"""Alexa, ask Cruise Planners about Royal Caribbean.""","Royal Caribbean International, also known by its former name Royal Caribbean Cruise Line, is a cruise line brand founded in 1968 in Norway and organised as a wholly owned subsidiary of Royal Caribbean Cruises Ltd. since 1997."
Cruise Radio News,quit,
Cruise Radio News,quit,
U.S. National Parks,"""Alexa, ask National Parks for Yosemite.""",<Audio only response>
U.S. National Parks,quit,
U.S. National Parks,"""Alexa, ask National Parks for Yosemite.""",<Audio only response>
U.S. National Parks,"""Where is it?""","Sorry, I'm not sure. For now, I'm able to look up phone numbers, hours, and addresses."
U.S. National Parks,quit,
U.S. National Parks,"""Alexa, ask National Parks for Yosemite.""",Which city in california?
U.S. National Parks,"""California""",Which city in california?
U.S. National Parks,quit,
Cruise Planners,"""Alexa, ask Cruise Planners about Royal Caribbean.""","Royal Caribbean International, also known by its former name Royal Caribbean Cruise Line, is a cruise line brand founded in 1968 in Norway and organised as a wholly owned subsidiary of Royal Caribbean Cruises Ltd. since 1997."
Cruise Planners,quit,
Cruise Planners,"""Alexa, ask Cruise Planners about Royal Caribbean.""","Royal Caribbean International, also known by its former name Royal Caribbean Cruise Line, is a cruise line brand founded in 1968 in Norway and organised as a wholly owned subsidiary of Royal Caribbean Cruises Ltd. since 1997."
Cruise Planners,"""ask Cruise Planners when is my next vacation""",You have Ship.com — Automatic Package Tracker enabled. Do you want to open it?
Cruise Planners,quit,
Cruise Planners,"""Alexa, ask Cruise Planners who is my agent.""",You have Meal Planner enabled. Do you want to open it?
Cruise Planners,Yes,Welcome to Meal Planner. Plan meal by saying add pizza for dinner or ask what's for dinner today
Cruise Planners,"""Alexa, ask Cruise Planners who is my agent.""","Which meal time do you want to plan for ? Try breakfast, lunch, snack or dinner"
Cruise Planners,quit,
Cruise Planners,quit,
Travel Time,"""Alexa, open Travel Time""",<Short audio>
Travel Time,quit,
Travel Time,"""Alexa, open Travel Time""",<Short audio>
Travel Time,"""New York""","I'm sorry, I didn't understand that."
Travel Time,quit,
Travel Time,"""Alexa, open Travel Time""",<Audio only response>
Travel Time,"""Springfield""","Currently, in Springfield Illinois it's 50 degrees Fahrenheit with clear skies. Today, you can expect thunderstorms, with a high of 63 degrees and a low of 33 degrees."
Travel Time,quit,
Should I Ride,"""Alexa, Ask Should I Ride""","Welcome to Ride. I can tell you if you should ride your bike today. To start, please tell me your zipcode."
Should I Ride,quit,
Should I Ride,"""Alexa, Ask Should I Ride for 11215""",You have Should I Ride enabled. Do you want to open it?
Should I Ride,Yes,"Welcome to Ride. I can tell you if you should ride your bike today. To start, please tell me your zipcode."
Should I Ride,"""Alexa, Ask Should I Ride for 11215""",Please tell me your five digit zipcode.
Should I Ride,quit,
Should I Ride,quit,
Should I Ride,"""Alexa, Ask Should I Ride tomorrow""",You have Should I Ride enabled. Do you want to open it?
Should I Ride,Yes,"Welcome to Ride. I can tell you if you should ride your bike today. To start, please tell me your zipcode."
Should I Ride,"""Alexa, Ask Should I Ride tomorrow""",What's your zipcode?
Should I Ride,quit,
Should I Ride,quit,
Travel Dates,"""Alexa, ask Travel Dates for my departure date of June 5th, 2017""","Sorry, I'm not sure."
Travel Dates,quit,
Travel Dates,"""Alexa, ask Travel Dates for a departure of August 8th, 2017""","Hmm, I don't know that one."
Travel Dates,quit,
Travel Dates,quit,
Travel Dates,"""Alexa, ask Travel Dates for November 5th""",You have Star Date Converter enabled. Do you want to open it?
Travel Dates,Yes,"Welcome to Star Date Converter. Please say the Earth date that you would like to convert to a Star Date. or you can say, What is today's Star Date?"
Travel Dates,"""Alexa, ask Travel Dates for November 5th""","The standard United Federation of Planets Star Date for, 2019-11-05, is 20 , 19, point, 309 ; Thanks for using Star Date Converter. I rather believe that time is a companion, who goes with us on the journey, and reminds us to cherish every moment because they'll never come again. What we leave behind, is not as important as how we've lived. Captain Jean Luc Picard."
Travel Dates,quit,
Travel Dates,quit,
American Airlines Entertainment,"""Alexa, start American Airlines Entertainment""","Hmm. Maybe the skill, American Airlines Entertainment, can help. Do you want to try it?"
American Airlines Entertainment,quit,
American Airlines Entertainment,"""Alexa, start American Airlines Entertainment""","Hmm. Maybe the skill, American Airlines Entertainment, can help. Do you want to try it?"
American Airlines Entertainment,"""What are the comedy movies""","Hmm. Maybe the skill, American Airlines Entertainment, can help. Do you want to try it?"
American Airlines Entertainment,quit,
American Airlines Entertainment,"""Alexa, ask Flight Tracker for United 262""","For flight information, tell me an Airline and flight number."
American Airlines Entertainment,quit,
American Airlines Entertainment,quit,
Trip Planner,"""Alexa, open Trip Planner""","Welcome to the Trip Planner. Please ask me to plan your trip to a city by saying, Plan me a trip to Los Angeles"
Trip Planner,quit,
Trip Planner,"""Alexa, open Trip Planner""","Welcome to the Trip Planner. Please ask me to plan your trip to a city by saying, Plan me a trip to Los Angeles"
Trip Planner,"""Ask Trip Planner to Plan me a full day trip in Seattle""","Sorry, I'm having trouble accessing your Trip Planner skill right now"
Trip Planner,quit,
Trip Planner,"""Alexa, open Trip Planner""","Welcome to the Trip Planner. Please ask me to plan your trip to a city by saying, Plan me a trip to Los Angeles"
Trip Planner,"""Ask Trip Planner to Plan me a trip in Los Angeles""","Sorry, I'm having trouble accessing your Trip Planner skill right now"
Trip Planner,quit,
Distance Finder,"""Alexa, ask distance finder whats the distance between London and Dartford""","London is 16.65 miles from Dartford, England, as the crow flies."
Distance Finder,quit,
Distance Finder,"""Alexa, ask distance finder to find distance from London to Dartford""","Sorry, I’m not sure about that."
Distance Finder,quit,
Distance Finder,quit,
Distance Finder,"""Alexa, ask distance finder to get the distance between London and Dartford""","Hmm, I don't know that."
Distance Finder,quit,
Distance Finder,quit,
Champaign/Urbana Bus Times,"""Alexa, ask bus times for First and Daniel""",You have Daniel's Brain enabled. Do you want to open it?
Champaign/Urbana Bus Times,Yes,Danielisms are wild and wonderful facts and musings about the world. They may or may not be true but are always fun! Want to hear one?
Champaign/Urbana Bus Times,"""Alexa, ask bus times for First and Daniel""","If you bring me a margarita with ice, I'm gonna throw it in your face! Want another?"
Champaign/Urbana Bus Times,quit,
Champaign/Urbana Bus Times,"""Alexa, bus times""","Hmm, I don't know that."
Champaign/Urbana Bus Times,quit,
Champaign/Urbana Bus Times,quit,
Champaign/Urbana Bus Times,"""Alexa, ask bus times for Green and Locust""","Sorry, I don't know that one."
Champaign/Urbana Bus Times,quit,
Champaign/Urbana Bus Times,quit,
