name,question,response
Baseball Reference,"""Alexa, ask Baseball Reference who led the league in doubles.""",You have Baseball Reference enabled. Do you want to open it?
Baseball Reference,Yes,"Hey, welcome to Baseball Reference ask me something!"
Baseball Reference,"""Alexa, ask Baseball Reference who led the league in doubles.""","I was unsure of what you asked, can you please ask it again?"
Baseball Reference,quit,
Baseball Reference,"""Alexa, ask Baseball Reference who led the league in doubles.""",You have Baseball Reference enabled. Do you want to open it?
Baseball Reference,Yes,"I was unsure of what you asked, can you please ask it again?"
Baseball Reference,quit,
Baseball Reference,"""Alexa, ask Baseball Reference who lead the National League in home runs in ... ""","Hmm, I don't know that."
Baseball Reference,quit,
Baseball Reference,quit,
Coach Harbaugh,"""Alexa, ask Coach Harbaugh for a quote""",You have The Body Coach enabled. Do you want to open it?
Coach Harbaugh,Yes,<Short audio>
Coach Harbaugh,"""Alexa, ask Coach Harbaugh for a quote""",<Short audio>
Coach Harbaugh,quit,
Coach Harbaugh,"""Alexa, ask Coach Harbaugh to play The Victors""","Here's a sample of The Victors, by The University of Michigan Marching Band, on Amazon Music."
Coach Harbaugh,quit,
Coach Harbaugh,quit,
Coach Harbaugh,"""Alexa, ask Coach Harbaugh WHO'S GOT IT BETTER THAN US!?""",You have The Body Coach enabled. Do you want to open it?
Coach Harbaugh,Yes,<Short audio>
Coach Harbaugh,"""Alexa, ask Coach Harbaugh WHO'S GOT IT BETTER THAN US!?""",<Short audio>
Coach Harbaugh,quit,
Coach Harbaugh,quit,
NCAA March Madness,"""Alexa open march madness""","Welcome to March Madness! Your go to place to find March Madness tournament live broadcasts and game coverage. I can give you scores, schedules, live radio, or information about your bracket picks. What would you like?"
NCAA March Madness,quit,
NCAA March Madness,"""Alexa, ask March Madness for today's scores""","This might answer your question: On Monday, April 8 in the National Championship of the 2019 Men's NCAA Basketball Tournament, the Virginia men's basketball team beat Texas Tech 85 - 77."
NCAA March Madness,quit,
NCAA March Madness,quit,
NCAA March Madness,"""Alexa, ask March Madness for info on my bracket.""",You have NCAA March Madness enabled. Do you want to open it?
NCAA March Madness,Yes,"Welcome to March Madness! Your go to place to find March Madness tournament live broadcasts and game coverage. I can give you scores, schedules, live radio, or information about your bracket picks. What would you like?"
NCAA March Madness,"""Alexa, ask March Madness for info on my bracket.""","In order to use this feature, you need to log-in with your Capital One Bracket Challenge Game account in the Alexa application. Once you've linked your account, I can give you information on your favorite bracket and group."
NCAA March Madness,quit,
NCAA March Madness,quit,
Fantasy Football,"""Alexa, ask Fantasy Football Nerd for the latest news.""",<Audio only response>
Fantasy Football,quit,
Fantasy Football,"""Alexa, ask Fantasy Football Nerd if I should start Eli Manning or Cam Newto... """,
Fantasy Football,quit,
Fantasy Football,quit,
Fantasy Football,"""Alexa, ask Fantasy Football Nerd if I should trade Aaron Rodgers for Tom Br... ""","Hmm, I'm not sure."
Fantasy Football,quit,
Fantasy Football,quit,
Dodgers Baseball Fan Trivia,"""Alexa Play Dodgers Fan Trivia""","I will ask you 5 questions, try to get as many right as you can. Just say the number of the answer. Let's begin. Question 1. Which Dodger struck out Reggie Jackson on an unforgettable moment in Game 2 of the 1978 World Series?: 1. Don Sutton. 2. Ramon Martinez. 3. Bob Welch. 4. Orel Hershiser."
Dodgers Baseball Fan Trivia,quit,
Dodgers Baseball Fan Trivia,"""Alexa Open Dodgers Fan Trivia""","I will ask you 5 questions, try to get as many right as you can. Just say the number of the answer. Let's begin. Question 1. How many career wins did sandy koufax retire with?: 1. 195. 2. 165. 3. 225. 4. 205."
Dodgers Baseball Fan Trivia,quit,
Dodgers Baseball Fan Trivia,quit,
Dodgers Baseball Fan Trivia,"""Alexa Start Dodgers Fan Trivia""","I will ask you 5 questions, try to get as many right as you can. Just say the number of the answer. Let's begin. Question 1. What Los Angeles Dodger set a team record for highest batting average in a season hitting 362?: 1. Mike Piazza. 2. Steve Garvey. 3. Tommy Davis. 4. Willie Davis."
Dodgers Baseball Fan Trivia,quit,
Dodgers Baseball Fan Trivia,quit,
NBA,"""Alexa, open NBA""",You have Stock Prices by Opening Bell enabled. Do you want to open it?
NBA,Yes,What stock price would you like me to look up?
NBA,"""Alexa, open NBA""",You have Stock Prices by Opening Bell enabled. Do you want to open it?
NBA,quit,
NBA,"""Alexa, ask NBA what is the score of the Lakers game""",
NBA,quit,
NBA,quit,
NBA,"""Alexa, tell NBA to play the Warriors vs. Cavaliers game""",You have Word Play enabled. Do you want to open it?
NBA,Yes,<Audio only response>
NBA,"""Alexa, tell NBA to play the Warriors vs. Cavaliers game""",You have Word Play enabled. Do you want to open it?
NBA,quit,
NBA,quit,
How many days since Michigan has beaten Ohio State,"""Alexa, ask ohio state buckeyes how long since michigan has beaten us""","Sorry, I don't know that."
How many days since Michigan has beaten Ohio State,quit,
How many days since Michigan has beaten Ohio State,"""Alexa, ask ohio state buckeyes how many days since michigan has beaten ohio... ""","Sorry, I'm not sure."
How many days since Michigan has beaten Ohio State,quit,
How many days since Michigan has beaten Ohio State,quit,
How many days since Michigan has beaten Ohio State,"""Alexa, talk to ohio state buckeyes""","This might answer your question: I know about 167 Ohio State Ohio State college basketball games including Ohio State basketball at Houston on Mar 24, 2019, Ohio State basketball at Iowa State on Mar 22, 2019, Ohio State basketball at Michigan State on Mar 15, 2019, and Indiana basketball at Ohio State on Mar 14, 2019."
How many days since Michigan has beaten Ohio State,quit,
How many days since Michigan has beaten Ohio State,quit,
New York Knicks,"""Alexa, open the Knicks""",You have Stock Prices by Opening Bell enabled. Do you want to open it?
New York Knicks,Yes,What stock price would you like me to look up?
New York Knicks,"""Alexa, open the Knicks""",You have Stock Prices by Opening Bell enabled. Do you want to open it?
New York Knicks,quit,
New York Knicks,"""Alexa, ask the Knicks who's winning tonight""","Hmm. Maybe the skill, Utah Jazz, can help. Do you want to try it?"
New York Knicks,quit,
New York Knicks,quit,
New York Knicks,"""Alexa, ask the Knicks, when is the next game""",Schedule information for the next Knicks game is not yet available.
New York Knicks,quit,
New York Knicks,quit,
Golden State Warriors,"""Alexa, open the Warriors""",You have Stock Prices by Opening Bell enabled. Do you want to open it?
Golden State Warriors,Yes,What stock price would you like me to look up?
Golden State Warriors,"""Alexa, open the Warriors""",You have Stock Prices by Opening Bell enabled. Do you want to open it?
Golden State Warriors,quit,
Golden State Warriors,"""Alexa, ask the Warriors who's winning tonight""","Hmm. Maybe the skill, Utah Jazz, can help. Do you want to try it?"
Golden State Warriors,quit,
Golden State Warriors,quit,
Golden State Warriors,"""Alexa, ask the Warriors, when is the next game""",The Warriors will play tomorrow at 1:30 p.m. at home against the Clippers.
Golden State Warriors,quit,
Golden State Warriors,quit,
Roll Tide Roll,"""Alexa, Roll Tide Roll.""",<Audio only response>
Roll Tide Roll,quit,
Roll Tide Roll,"""Alexa, ask Roll Tide Roll for help.""",You have RollTide enabled. Do you want to open it?
Roll Tide Roll,Yes,Roll tide roll!
Roll Tide Roll,"""Alexa, ask Roll Tide Roll for help.""",You have RollTide enabled. Do you want to open it?
Roll Tide Roll,quit,
Roll Tide Roll,quit,
Roll Tide Roll,"""Alexa, roll tide""",You have RollTide enabled. Do you want to open it?
Roll Tide Roll,Yes,
Roll Tide Roll,"""Alexa, roll tide""",You have RollTide enabled. Do you want to open it?
Roll Tide Roll,quit,
Roll Tide Roll,quit,
PGA TOUR,"""Alexa, ask PGA TOUR for the leaderboard.""","This might answer your question: The current leader of the the PGA Tour is Matt Kuchar with 2,030 FedEx points."
PGA TOUR,quit,
PGA TOUR,"""Alexa, ask PGA TOUR how Jason Day is doing.""",This might answer your question: Jason Day did not make the cut in the 2019 Zurich Classic of New Orleans.
PGA TOUR,quit,
PGA TOUR,quit,
PGA TOUR,"""Alexa, ask PGA TOUR for the FedExCup Standings.""",You have PGA TOUR enabled. Do you want to open it?
PGA TOUR,Yes,<Audio only response>
PGA TOUR,"""Alexa, ask PGA TOUR for the FedExCup Standings.""",You have PGA TOUR enabled. Do you want to open it?
PGA TOUR,quit,
PGA TOUR,quit,
ESPN Radio (via TuneIn),"""Alexa, what's my Flash Briefing?""",Here's your news.
ESPN Radio (via TuneIn),quit,
ESPN Radio (via TuneIn),"""Alexa, what's in the news?""",Here's your news.
ESPN Radio (via TuneIn),quit,
ESPN Radio (via TuneIn),quit,
ESPN Radio (via TuneIn),"""Alexa, open ESPN.""","You can ask for the leaderboard, or ask about a specific player. Which will it be?"
ESPN Radio (via TuneIn),quit,
ESPN Radio (via TuneIn),quit,
Basketball quiz,"""alexa ask basketball quiz to start game""","I will ask you 5 questions, try to get as many right as you can. Just say the number of the answer. Let's begin. Question 1. How far is a half-court shot in feet? 1. 43. 2. 47. 3. 45. 4. 41."
Basketball quiz,quit,
Basketball quiz,"""alexa ask basketball quiz to start game""","I will ask you 5 questions, try to get as many right as you can. Just say the number of the answer. Let's begin. Question 1. What's the size of the basketball hoop in inches? 1. 17. 2. 16. 3. 19. 4. 18."
Basketball quiz,"""alexa ask basketball quiz for new game""",The correct answer is 4: 18. Your score is 0. Question 2. How far is a half-court shot in feet? 1. 45. 2. 41. 3. 47. 4. 43.
Basketball quiz,quit,
Basketball quiz,"""alexa ask basketball quiz to start game""","I will ask you 5 questions, try to get as many right as you can. Just say the number of the answer. Let's begin. Question 1. What's the size of the basketball hoop in inches? 1. 17. 2. 18. 3. 16. 4. 19."
Basketball quiz,"""alexa ask basketball quiz to start""",The correct answer is 2: 18. Your score is 0. Question 2. How far is a half-court shot in feet? 1. 43. 2. 45. 3. 47. 4. 41.
Basketball quiz,quit,
ESPN Flash Briefing,"""Alexa, what's my Flash Briefing?""",Here's your news.
ESPN Flash Briefing,quit,
ESPN Flash Briefing,"""Alexa, what's in the news?""",Here's your news.
ESPN Flash Briefing,quit,
ESPN Flash Briefing,quit,
ESPN Flash Briefing,"""Alexa, open ESPN.""",<Audio only response>
ESPN Flash Briefing,quit,
ESPN Flash Briefing,quit,
Golf Channel,"""Alexa, ask Golf Channel for the PGA Tour leaderboard.""","This might answer your question: The current leader of the the PGA Tour is Matt Kuchar with 2,030 FedEx points."
Golf Channel,quit,
Golf Channel,"""Alexa, ask Golf Channel who is winning the European Tour.""",You have Trump Golf enabled. Do you want to open it?
Golf Channel,Yes,"Our genius president has golfed 149 times, costing taxpayers more than 79 million dollars"
Golf Channel,"""Alexa, ask Golf Channel who is winning the European Tour.""",You have Trump Golf enabled. Do you want to open it?
Golf Channel,quit,
Golf Channel,quit,
Golf Channel,"""Alexa, ask Golf Channel who is on the LPGA Tour leaderboard.""","Hmm, I don't know that."
Golf Channel,quit,
Golf Channel,quit,
New England Patriots,"""Alexa, open Patriots.""",<Audio only response>
New England Patriots,quit,
New England Patriots,"""Alexa, start Patriots.""",The New England Patriots are a professional American football team based in the Greater Boston area.
New England Patriots,quit,
New England Patriots,quit,
New England Patriots,"""Alexa, open ESPN.""",<Audio only response>
New England Patriots,quit,
New England Patriots,quit,
Boston Celtics,"""Alexa, open the Celtics""",You have Stock Prices by Opening Bell enabled. Do you want to open it?
Boston Celtics,Yes,What stock price would you like me to look up?
Boston Celtics,"""Alexa, open the Celtics""",You have Stock Prices by Opening Bell enabled. Do you want to open it?
Boston Celtics,quit,
Boston Celtics,"""Alexa, ask the Celtics who's winning tonight""","Hmm. Maybe the skill, Boston Celtics, can help. Do you want to try it?"
Boston Celtics,quit,
Boston Celtics,quit,
Boston Celtics,"""Alexa, ask the Celtics, when is the next game""",The Celtics will play tomorrow at 11:00 a.m. against the Bucks.
Boston Celtics,quit,
Boston Celtics,quit,
Racing Events by Neds,"""Alexa, ask Neds when is the next race?""","The 2020 U.S. presidential election will be held on November 3, 2020."
Racing Events by Neds,quit,
Racing Events by Neds,"""Alexa, ask Neds what's the favorite?""",You have Marshawn Lynch's BeastMode enabled. Do you want to open it?
Racing Events by Neds,Yes,"Welcome to Marshawn Lynch's Beast Mode skill, you can ask things like where did you go to college, what's your favorite candy, or ask a press conference question. like how was that defense, or what's next for you. What would you like to ask?"
Racing Events by Neds,"""Alexa, ask Neds what's the favorite?""","Sorry, I'm having trouble accessing your Marshawn Lynch's BeastMode skill right now"
Racing Events by Neds,quit,
Racing Events by Neds,quit,
Racing Events by Neds,"""Alexa, ask Neds what is the track like?""",You have Feels Like enabled. Do you want to open it?
Racing Events by Neds,Yes,"I need to have permission to use your zip code to report the temperature at your location. You can do this by selecting Your Skills from the Alexa app, choosing, Feels Like, and then select Settings. If you do not want to enable this permission, I can still report on select cities. Just say Alexa, ask Feels Like in Cumming Georgia."
Racing Events by Neds,"""Alexa, ask Neds what is the track like?""",You have Feels Like enabled. Do you want to open it?
Racing Events by Neds,quit,
Racing Events by Neds,quit,
The Great Odin,"""Alexa, tell The Great Odin to summon the horn""",You have AIRHORN enabled. Do you want to open it?
The Great Odin,Yes,You wanted more airhorn? I got lots more airhorn! Let's start by picking a horn to blare. I'll go through the list and you say the number you want to use. Here we go!. horn 1
The Great Odin,"""Alexa, tell The Great Odin to summon the horn""","Sorry, I'm having trouble accessing your AIRHORN skill right now"
The Great Odin,quit,
The Great Odin,"""Alexa, ask The Great Odin to play the horn""",You have Word Play enabled. Do you want to open it?
The Great Odin,Yes,
The Great Odin,"""Alexa, ask The Great Odin to play the horn""",You have Word Play enabled. Do you want to open it?
The Great Odin,quit,
The Great Odin,quit,
The Great Odin,"""Alexa, what's my Flash Briefing?""",Here's your news.
The Great Odin,quit,
The Great Odin,quit,
RollTide,"""Alexa, roll tide""",You have RollTide enabled. Do you want to open it?
RollTide,Yes,Should we sing Rammer Jammer?
RollTide,"""Alexa, roll tide""",You have RollTide enabled. Do you want to open it?
RollTide,quit,
RollTide,"""Alexa, ask roll tide to roll tide""",You have RollTide enabled. Do you want to open it?
RollTide,Yes,Roll tide roll!
RollTide,"""Alexa, ask roll tide to roll tide""",You have RollTide enabled. Do you want to open it?
RollTide,quit,
RollTide,quit,
RollTide,"""Alexa open roll tide""",Roll tide roll!
RollTide,quit,
RollTide,quit,
Milwaukee Bucks,"""Alexa, open the Bucks""",<Audio only response>
Milwaukee Bucks,quit,
Milwaukee Bucks,"""Alexa, ask the Bucks who's winning tonight""","Hmm. Maybe the skill, Milwaukee Bucks, can help. Do you want to try it?"
Milwaukee Bucks,quit,
Milwaukee Bucks,quit,
Milwaukee Bucks,"""Alexa, ask the Bucks, when is the next game""","You have Arizona State University - Events, Hours & Info enabled. Do you want to open it?"
Milwaukee Bucks,Yes,<Audio only response>
Milwaukee Bucks,"""Alexa, ask the Bucks, when is the next game""",The Bucks will play tomorrow at 11:00 a.m. against the Celtics.
Milwaukee Bucks,quit,
Milwaukee Bucks,quit,
'We Are' Cheer,"""Alexa, start the We Are cheer""","Okay, here we go. When I say 'We are' you say 'Penn State' We are!"
'We Are' Cheer,quit,
'We Are' Cheer,"""Alexa, open ESPN.""",<Audio only response>
'We Are' Cheer,quit,
'We Are' Cheer,quit,
'We Are' Cheer,"""Alexa, open Nittany Lions fight song.""","I'm still learning about lion questions. Try asking ""tell me a lion fact"" to learn more about them."
'We Are' Cheer,quit,
'We Are' Cheer,quit,
Calling the Hogs,"""Alexa START calling the hogs""",<Short audio>
Calling the Hogs,quit,
Calling the Hogs,"""Alexa BEGIN calling the hogs and let's beat the aggies""",<Audio only response>
Calling the Hogs,quit,
Calling the Hogs,quit,
Calling the Hogs,"""Alexa START calling the hogs and let's beat TCU""",<Audio only response>
Calling the Hogs,quit,
Calling the Hogs,quit,
Seventh Inning Stretch Baseball - Buttons Optional,"""Alexa, open Seventh Inning Stretch""",You have Daily Stretch enabled. Do you want to open it?
Seventh Inning Stretch Baseball - Buttons Optional,Yes,<Audio only response>
Seventh Inning Stretch Baseball - Buttons Optional,"""Alexa, open Seventh Inning Stretch""",You have Daily Stretch enabled. Do you want to open it?
Seventh Inning Stretch Baseball - Buttons Optional,quit,
Seventh Inning Stretch Baseball - Buttons Optional,"""Alexa, start Seventh Inning Stretch""",You have Daily Stretch enabled. Do you want to open it?
Seventh Inning Stretch Baseball - Buttons Optional,Yes,<Audio only response>
Seventh Inning Stretch Baseball - Buttons Optional,"""Alexa, start Seventh Inning Stretch""",You have Daily Stretch enabled. Do you want to open it?
Seventh Inning Stretch Baseball - Buttons Optional,quit,
Seventh Inning Stretch Baseball - Buttons Optional,quit,
Seventh Inning Stretch Baseball - Buttons Optional,"""Alexa, launch Seventh Inning Stretch""",You have Daily Stretch enabled. Do you want to open it?
Seventh Inning Stretch Baseball - Buttons Optional,Yes,Today's stretch is for your calf . Shall I play it?
Seventh Inning Stretch Baseball - Buttons Optional,"""Alexa, launch Seventh Inning Stretch""",<Short audio>
Seventh Inning Stretch Baseball - Buttons Optional,quit,
Seventh Inning Stretch Baseball - Buttons Optional,quit,
American Football Trivia,"""Alexa, play american football trivia""","I will ask you 5 questions, try to get as many right as you can. Just say the number of the answer. Let's begin. Question 1. Which team scored the fewest points in a Super Bowl game? 1. Minnesota Vikings. 2. New York Giants. 3. Baltimore Colts. 4. Miami Dolphins."
American Football Trivia,quit,
American Football Trivia,"""Alexa, open american football trivia""","I will ask you 5 questions, try to get as many right as you can. Just say the number of the answer. Let's begin. Question 1. Which quarterback holds the record for the most passing yards in a Super Bowl game? 1. Kurt Warner. 2. Joe Montana. 3. Tom Brady. 4. Terry Bradshaw."
American Football Trivia,quit,
American Football Trivia,quit,
American Football Trivia,"""Alexa, american football trivia""","I will ask you 5 questions, try to get as many right as you can. Just say the number of the answer. Let's begin. Question 1. Which team won the first ever Super Bowl? 1. Green Bay Packers. 2. Kansas City Chiefs. 3. New York Jets. 4. Oakland Raider."
American Football Trivia,quit,
American Football Trivia,quit,
NASCAR,"""Alexa, open NASCAR""",NASCAR contains mature content that may not be suitable for all ages
NASCAR,quit,
NASCAR,"""Alexa, open NASCAR""",NASCAR contains mature content that may not be suitable for all ages
NASCAR,"""Listen to Broadcast Radio""","Hmm, I found a few skills that might help."
NASCAR,quit,
NASCAR,"""Alexa, open NASCAR""",NASCAR contains mature content that may not be suitable for all ages
NASCAR,"""Play Podcast""",Choosing a top podcast for you.
NASCAR,quit,
The Capitals,"""Alexa, ask The Capitals how Ovechkin is doing.""",You have First Aid Advice enabled. Do you want to open it?
The Capitals,Yes,"Welcome to First Aid Advice. You can ask a question like, how do you treat a bee sting? ... Now, what can I help you with?"
The Capitals,"""Alexa, ask The Capitals how Ovechkin is doing.""","For instructions on what you can say, please say help me."
The Capitals,quit,
The Capitals,"""Alexa, ask The Capitals what the score is.""","This might answer your question: This past Wednesday, the Washington Capitals lost to the Carolina Hurricanes 4 3 in overtime. The Capitals lost to the Carolina Hurricanes in 7 games in the in the 1st round of the Stanley Cup Playoffs."
The Capitals,quit,
The Capitals,quit,
The Capitals,"""Alexa, ask The Capitals about the next game.""",You have State Capital Game enabled. Do you want to open it?
The Capitals,Yes,"I will ask you 5 questions, try to get as many right as you can. Just say the answer. Let's begin. What is the capital of tennessee?"
The Capitals,"""Alexa, ask The Capitals about the next game.""",That answer is wrong. The correct answer is nashville. Your score is 0. What is the capital of rhode island?
The Capitals,quit,
The Capitals,quit,
Steelers Fan,"""Alexa, open Steelers fan.""",<Audio only response>
Steelers Fan,quit,
Steelers Fan,"""Alexa, ask Steelers fan for a flash briefing on the Steelers.""",
Steelers Fan,quit,
Steelers Fan,quit,
Steelers Fan,"""Alexa, ask Steelers fan about the previous game score.""",
Steelers Fan,quit,
Steelers Fan,quit,
NBA Flash Briefing,"""Alexa, what's my Flash Briefing?""",Here's your news.
NBA Flash Briefing,quit,
NBA Flash Briefing,"""Alexa, what's in the news?""",Here's your news.
NBA Flash Briefing,quit,
NBA Flash Briefing,quit,
NBA Flash Briefing,"""Alexa, what's my Flash Briefing?""",Here's your news.
NBA Flash Briefing,quit,
NBA Flash Briefing,quit,
Bleed Purple,"""""Alexa, Bleed Purple""""",You have Alexa Prize Socialbots enabled. Do you want to open it?
Bleed Purple,Yes,Hmm. This socialbot is having trouble.
Bleed Purple,"""""Alexa, Bleed Purple""""",You have Alexa Prize Socialbots enabled. Do you want to open it?
Bleed Purple,quit,
Bleed Purple,"""""Alexa, ask Bleed Purple to play the fight song""""","Here's a sample of Fight Song, by Rachel Platten, on Amazon Music."
Bleed Purple,quit,
Bleed Purple,quit,
Bleed Purple,"""""Alexa, ask Bleed Purple to brighten the lights""""",I don‰Ûªt know how to set lights to that Setting.
Bleed Purple,quit,
Bleed Purple,quit,
Marshawn Lynch's BeastMode,"""Alexa, Open BeastMode""","Welcome to Marshawn Lynch's Beast Mode skill, you can ask things like where did you go to college, what's your favorite candy, or ask a press conference question. like how was that defense, or what's next for you. What would you like to ask?"
Marshawn Lynch's BeastMode,quit,
Marshawn Lynch's BeastMode,"""Alexa, Ask BeastMode what is your favorite candy?""",You have Marshawn Lynch's BeastMode enabled. Do you want to open it?
Marshawn Lynch's BeastMode,Yes,"Welcome to Marshawn Lynch's Beast Mode skill, you can ask things like where did you go to college, what's your favorite candy, or ask a press conference question. like how was that defense, or what's next for you. What would you like to ask?"
Marshawn Lynch's BeastMode,"""Alexa, Ask BeastMode what is your favorite candy?""","Lynch frequently ate Skittles during games, a habit which started when he was in high school. After Lynch was shown eating the candy during a nationally-televised game on December 5, 2011, Mars offered him a two-year supply of Skittles and a custom dispenser for his locker."
Marshawn Lynch's BeastMode,quit,
Marshawn Lynch's BeastMode,quit,
Marshawn Lynch's BeastMode,"""Alexa, Ask BeastMode how was the game?""",You have Marshawn Lynch's BeastMode enabled. Do you want to open it?
Marshawn Lynch's BeastMode,Yes,"Welcome to Marshawn Lynch's Beast Mode skill, you can ask things like where did you go to college, what's your favorite candy, or ask a press conference question. like how was that defense, or what's next for you. What would you like to ask?"
Marshawn Lynch's BeastMode,"""Alexa, Ask BeastMode how was the game?""","Sorry, I'm having trouble accessing your Marshawn Lynch's BeastMode skill right now"
Marshawn Lynch's BeastMode,quit,
Marshawn Lynch's BeastMode,quit,
Surfable,"""Alexa, ask Surfable about Huntington Pier.""",You have Surfable enabled. Do you want to open it?
Surfable,Yes,"wahoo! welcome to Surfable!. I can tell you surf reports of popular spots in California. To get started tell me the name of the surf spot you are intersted in. For instance you can say, Mavericks, and I will tell you the surf report at Mavericks. What spot are you interested in?"
Surfable,"""Alexa, ask Surfable about Huntington Pier.""",Im not sure what surf spot you said. Can you try again?
Surfable,quit,
Surfable,"""Alexa, ask Surfable about the waves at Pipeline.""",You have Surfable enabled. Do you want to open it?
Surfable,Yes,"wahoo! welcome to Surfable!. I can tell you surf reports of popular spots in California. To get started tell me the name of the surf spot you are intersted in. For instance you can say, Mavericks, and I will tell you the surf report at Mavericks. What spot are you interested in?"
Surfable,"""Alexa, ask Surfable about the waves at Pipeline.""",Im not sure what surf spot you said. Can you try again?
Surfable,quit,
Surfable,quit,
Surfable,"""Alexa, ask Surfable about the conditions at Malibu.""",You have Surfable enabled. Do you want to open it?
Surfable,Yes,"all righty. welcome to Surfable!. I can tell you surf reports of popular spots in California. To get started tell me the name of the surf spot you are intersted in. For instance you can say, Mavericks, and I will tell you the surf report at Mavericks. What spot are you interested in?"
Surfable,"""Alexa, ask Surfable about the conditions at Malibu.""",Uh oh... There was a problem. This is embarassing. Sorry.
Surfable,quit,
Surfable,quit,
Seahawks Fan,"""Alexa, open Seahawks fan.""",<Audio only response>
Seahawks Fan,quit,
Seahawks Fan,"""Alexa, ask Seahawks fan for a flash briefing on the Seahawks.""","Hmm, I don't know that."
Seahawks Fan,quit,
Seahawks Fan,quit,
Seahawks Fan,"""Alexa, ask Seahawks fan about the previous game score.""",You have Cowboys Fan enabled. Do you want to open it?
Seahawks Fan,Yes,"Welcome to Cowboys Fan. You can start by saying, Give me a flash briefing on the Cowboys to get team's ranking, previous game result and next game schedule."
