name,question,response
Sweater Weather,quit,
Sweater Weather,"Alexa, open Sweater Weather",
Sweater Weather,help,"For Help, please visit the help pages on the Amazon web site."
Sweater Weather,stop,
Sweater Weather,quit,
Sweater Weather,"Alexa, open Sweater Weather",
Sweater Weather,help,"For Help, please visit the help pages on the Amazon web site."
Sweater Weather,stop,
Sweater Weather,quit,
WeatherBug,"Alexa, open WeatherBug"
WeatherBug,help,"Here are some things you can say: Get current conditions in Chicago.Get current conditions in Chicago, Illinois. Get current conditions in zipcode 61529. If you ask for current conditions without saying a location, I'll use your default location. To set your default location, say something like, Set my default location to Chicago, or, Set my default location to zipcode 61529."
WeatherBug,stop,Okey dokey! see you later.
WeatherBug,quit,
WeatherBug,"Alexa, open WeatherBug",Hey! What would you like to know now?
WeatherBug,help,"Here are some things you can say: Get current conditions in Chicago.Get current conditions in Chicago, Illinois. Get current conditions in zipcode 61529. If you ask for current conditions without saying a location, I'll use your default location. To set your default location, say something like, Set my default location to Chicago, or, Set my default location to zipcode 61529."
WeatherBug,stop,Okey dokey! see you later.
WeatherBug,quit,
WeatherBug,"Alexa, open WeatherBug",Hey! What would you like to know now?
WeatherBug,help,"Here are some things you can say: Get current conditions in Chicago.Get current conditions in Chicago, Illinois. Get current conditions in zipcode 61529. If you ask for current conditions without saying a location, I'll use your default location. To set your default location, say something like, Set my default location to Chicago, or, Set my default location to zipcode 61529."
WeatherBug,stop,Okey dokey! see you later.
WeatherBug,quit,
TideGuide,"Alexa, open TideGuide",<Audio only response>
TideGuide,help,"For Help, please visit the help pages on the Amazon web site."
TideGuide,stop,
TideGuide,quit,
TideGuide,"Alexa, open TideGuide",<Audio only response>
TideGuide,help,"For Help, please visit the help pages on the Amazon web site."
TideGuide,stop,
TideGuide,quit,
TideGuide,"Alexa, open TideGuide",<Audio only response>
TideGuide,help,"For Help, please visit the help pages on the Amazon web site."
TideGuide,stop,
TideGuide,quit,
Temperature Now,"Alexa, open Temperature Now","Right now, it's 59 degrees. Tonight, expect a low of 42 degrees."
Temperature Now,help,"For Help, please visit the help pages on the Amazon web site."
Temperature Now,stop,
Temperature Now,quit,
Temperature Now,"Alexa, open Temperature Now","Right now, it's 59 degrees. Tonight, expect a low of 42 degrees."
Temperature Now,help,"For Help, please visit the help pages on the Amazon web site."
Temperature Now,stop,
Temperature Now,quit,
Temperature Now,"Alexa, open Temperature Now","Right now, it's 59 degrees. Tonight, expect a low of 42 degrees."
Temperature Now,help,"For Help, please visit the help pages on the Amazon web site."
Temperature Now,stop,
Temperature Now,quit,
Weather,"Alexa, open Weather",Welcome back to Weather Sky. It looks like you haven't finished the introduction and setup. Would you like to continue? It will take about 2 and a half minutes to finish.
Weather,help,"I have three sections of help available. They are, how to ask for a weather forecast or a temperature report, how to use the interactive mode, and how to change the weather. Would you like to hear how to make requests for weather and temperature? Say no to continue to the next section, or cancel to exit."
Weather,stop,"Ok. If you have questions later, just ask for help and I'll be happy to assist you."
Weather,quit,
Weather,"Alexa, open Weather",Welcome back to Weather Sky. It looks like you haven't finished the introduction and setup. Would you like to continue? It will take about 2 and a half minutes to finish.
Weather,help,"I have three sections of help available. They are, how to ask for a weather forecast or a temperature report, how to use the interactive mode, and how to change the weather. Would you like to hear how to make requests for weather and temperature? Say no to continue to the next section, or cancel to exit."
Weather,stop,Ok. I'm ready to assist anytime.
Weather,quit,
Weather,"Alexa, open Weather",Welcome back to Weather Sky. It looks like you haven't finished the introduction and setup. Would you like to continue? It will take about 2 and a half minutes to finish.
Weather,help,"I have three sections of help available. They are, how to ask for a weather forecast or a temperature report, how to use the interactive mode, and how to change the weather. Would you like to hear how to make requests for weather and temperature? Say no to continue to the next section, or cancel to exit."
Weather,stop,"Ok. If you'd like to hear help again, just ask and I'll be happy to assist."
Weather,quit,
FishWise,"Alexa, open FishWise",<Audio only response>
FishWise,help,"For Help, please visit the help pages on the Amazon web site."
FishWise,stop,
FishWise,quit,
FishWise,"Alexa, open FishWise",<Audio only response>
FishWise,help,"For Help, please visit the help pages on the Amazon web site."
FishWise,stop,
FishWise,quit,
FishWise,"Alexa, open FishWise",<Audio only response>
FishWise,help,"For Help, please visit the help pages on the Amazon web site."
FishWise,stop,
FishWise,quit,
What should I wear today?,"Alexa, open What should I wear today?","Hmm. Maybe the skill, Able Style, can help. Do you want to try it?"
What should I wear today?,help,"For Help, please visit the help pages on the Amazon web site."
What should I wear today?,stop,
What should I wear today?,quit,
What should I wear today?,"Alexa, open What should I wear today?","Hmm. Maybe the skill, Able Style, can help. Do you want to try it?"
What should I wear today?,help,"For Help, please visit the help pages on the Amazon web site."
What should I wear today?,stop,
What should I wear today?,quit,
What should I wear today?,"Alexa, open What should I wear today?","Hmm. Maybe the skill, Able Style, can help. Do you want to try it?"
What should I wear today?,help,"For Help, please visit the help pages on the Amazon web site."
What should I wear today?,stop,
What should I wear today?,quit,
Feels Like,"Alexa, open Feels Like","Hmm, I'm not sure."
Feels Like,help,"For Help, please visit the help pages on the Amazon web site."
Feels Like,stop,
Feels Like,quit,
Feels Like,"Alexa, open Feels Like","Hmm, I don't know that one."
Feels Like,help,"For Help, please visit the help pages on the Amazon web site."
Feels Like,stop,
Feels Like,quit,
Feels Like,"Alexa, open Feels Like","Sorry, I don't know that one."
Feels Like,help,"For Help, please visit the help pages on the Amazon web site."
Feels Like,stop,
Feels Like,quit,
HuntWise,"Alexa, open HuntWise",
HuntWise,help,
HuntWise,stop,
HuntWise,quit,
HuntWise,"Alexa, open HuntWise",What species would you like a forecast for?
HuntWise,help,"I can tell you the hunting and fishing forecast for a wide variety of species. Which would you like? For example, say 'deer in Grand Rapids, Michigan'"
HuntWise,stop,O.K.
HuntWise,quit,
HuntWise,"Alexa, open HuntWise",What species would you like a forecast for?
HuntWise,help,"I can tell you the hunting and fishing forecast for a wide variety of species. Which would you like? For example, say 'deer in Grand Rapids, Michigan'"
HuntWise,stop,O.K.
HuntWise,quit,
Aviation Weather,"Alexa, open Aviation Weather","Welcome to Aviation Weather Brief. Get the me tar for an airport with the eye cow airport identifier. You can say things like, get Kilo Sierra Mike Oscar. What airport would you like to try?"
Aviation Weather,help,"To hear the me tar for an airport with the eye cow airport identifier, you can say things like, get Kilo Sierra Mike Oscar. What airport would you like to try?"
Aviation Weather,stop,Goodbye
Aviation Weather,quit,
Aviation Weather,"Alexa, open Aviation Weather","Welcome to Aviation Weather Brief. Get the me tar for an airport with the eye cow airport identifier. You can say things like, get Kilo Sierra Mike Oscar. What airport would you like to try?"
Aviation Weather,help,"To hear the me tar for an airport with the eye cow airport identifier, you can say things like, get Kilo Sierra Mike Oscar. What airport would you like to try?"
Aviation Weather,stop,Goodbye
Aviation Weather,quit,
Aviation Weather,"Alexa, open Aviation Weather","Welcome to Aviation Weather Brief. Get the me tar for an airport with the eye cow airport identifier. You can say things like, get Kilo Sierra Mike Oscar. What airport would you like to try?"
Aviation Weather,help,"To hear the me tar for an airport with the eye cow airport identifier, you can say things like, get Kilo Sierra Mike Oscar. What airport would you like to try?"
Aviation Weather,stop,Goodbye
Aviation Weather,quit,
Hurricane Center,"Alexa, open Hurricane Center","Welcome to the Hurricane Center, the best source for information related to tropical storms, past or present. There are no active tropical storms right now, but if you would like to learn more about storms, please say something like tell me a storm fact."
Hurricane Center,help,"The Hurricane Center provides information about tropical storms. If you would like to hear about storms from this year, say What are storms from this year. For information related to storms from prior years, please say What is the storm history for a specific year. If you would like to hear a fact about tropical storms, please say tell me a storm fact."
Hurricane Center,stop,"Okay, is there any other information I can provide you about tropical storms? For example, you can say, tell me a storm fact."
Hurricane Center,quit,
Hurricane Center,"Alexa, open Hurricane Center","Welcome to the Hurricane Center, the best source for information related to tropical storms, past or present. There are no active tropical storms right now, but if you would like to learn more about storms, please say something like tell me a storm fact."
Hurricane Center,help,"The Hurricane Center provides information about tropical storms. If you would like to hear about storms from this year, say What are storms from this year. For information related to storms from prior years, please say What is the storm history for a specific year. If you would like to hear a fact about tropical storms, please say tell me a storm fact."
Hurricane Center,stop,"Okay, is there any other information I can provide you about tropical storms? For example, you can say, tell me a storm fact."
Hurricane Center,quit,
Hurricane Center,"Alexa, open Hurricane Center","Welcome to the Hurricane Center, the best source for information related to tropical storms, past or present. There are no active tropical storms right now, but if you would like to learn more about storms, please say something like tell me a storm fact."
Hurricane Center,help,"The Hurricane Center provides information about tropical storms. If you would like to hear about storms from this year, say What are storms from this year. For information related to storms from prior years, please say What is the storm history for a specific year. If you would like to hear a fact about tropical storms, please say tell me a storm fact."
Hurricane Center,stop,"Okay, is there any other information I can provide you about tropical storms? For example, you can say, tell me a storm fact."
Hurricane Center,quit,
BloomSky,"Alexa, open BloomSky","Sorry, I don't know that one."
BloomSky,help,"For Help, please visit the help pages on the Amazon web site."
BloomSky,stop,
BloomSky,quit,
BloomSky,"Alexa, open BloomSky","Sorry, I'm not sure."
BloomSky,help,"For Help, please visit the help pages on the Amazon web site."
BloomSky,stop,
BloomSky,quit,
BloomSky,"Alexa, open BloomSky","Hmm, I don't know that."
BloomSky,help,"For Help, please visit the help pages on the Amazon web site."
BloomSky,stop,
BloomSky,quit,
WeatherFlow Smart Weather,"Alexa, open WeatherFlow Smart Weather",Welcome back to Weather Sky. It looks like you haven't finished the introduction and setup. Would you like to continue? It will take about 2 and a half minutes to finish.
WeatherFlow Smart Weather,help,"I have three sections of help available. They are, how to ask for a weather forecast or a temperature report, how to use the interactive mode, and how to change the weather. Would you like to hear how to make requests for weather and temperature? Say no to continue to the next section, or cancel to exit."
WeatherFlow Smart Weather,stop,Ok. Ask for help anytime.
WeatherFlow Smart Weather,quit,
WeatherFlow Smart Weather,"Alexa, open WeatherFlow Smart Weather",Welcome back to Weather Sky. It looks like you haven't finished the introduction and setup. Would you like to continue? It will take about 2 and a half minutes to finish.
WeatherFlow Smart Weather,help,"I have three sections of help available. They are, how to ask for a weather forecast or a temperature report, how to use the interactive mode, and how to change the weather. Would you like to hear how to make requests for weather and temperature? Say no to continue to the next section, or cancel to exit."
WeatherFlow Smart Weather,stop,"Ok. If you have questions later, just ask for help and I'll be happy to assist you."
WeatherFlow Smart Weather,quit,
WeatherFlow Smart Weather,"Alexa, open WeatherFlow Smart Weather",Welcome back to Weather Sky. It looks like you haven't finished the introduction and setup. Would you like to continue? It will take about 2 and a half minutes to finish.
WeatherFlow Smart Weather,help,"I have three sections of help available. They are, how to ask for a weather forecast or a temperature report, how to use the interactive mode, and how to change the weather. Would you like to hear how to make requests for weather and temperature? Say no to continue to the next section, or cancel to exit."
WeatherFlow Smart Weather,stop,Ok. Ask for help anytime.
WeatherFlow Smart Weather,quit,
Surfline,"Alexa, open Surfline","Welcome back to Surfline, what spot would you like to hear about?"
Surfline,help,<Short audio>
Surfline,stop,"Thank you for using Surfline on Alexa,"
Surfline,quit,
Surfline,"Alexa, open Surfline","Welcome back to Surfline, which surf report would you like?"
Surfline,help,<Short audio>
Surfline,stop,"Thank you for using Surfline on Alexa,"
Surfline,quit,
Surfline,"Alexa, open Surfline","Welcome back to Surfline, what spot would you like to hear about?"
Surfline,help,<Short audio>
Surfline,stop,"Thank you for using Surfline on Alexa,"
Surfline,quit,
EarthCam,"Alexa, open EarthCam","Sorry, but video is not supported on this device. Access your video on devices like the Echo Spot or Echo Show. You can also view live cameras on the EarthCam app or earthcam.com."
EarthCam,help,"For Help, please visit the help pages on the Amazon web site."
EarthCam,stop,
EarthCam,quit,
EarthCam,"Alexa, open EarthCam","Sorry, but video is not supported on this device. Access your video on devices like the Echo Spot or Echo Show. You can also view live cameras on the EarthCam app or earthcam.com."
EarthCam,help,"For Help, please visit the help pages on the Amazon web site."
EarthCam,stop,
EarthCam,quit,
EarthCam,"Alexa, open EarthCam","Sorry, but video is not supported on this device. Access your video on devices like the Echo Spot or Echo Show. You can also view live cameras on the EarthCam app or earthcam.com."
EarthCam,help,"For Help, please visit the help pages on the Amazon web site."
EarthCam,stop,
EarthCam,quit,
Windcast,"Alexa, open Windcast",Welcome to Windcast. Which city would you like wind information for?
Windcast,help,"I can lead you through providing a city and day of the week to get wind information, or you can simply open windcast and ask a question like, get wind information for Seattle on Saturday. Or you can say exit. Which city would you like wind information for?"
Windcast,stop,Goodbye
Windcast,quit,
Windcast,"Alexa, open Windcast",Welcome to Windcast. Which city would you like wind information for?
Windcast,help,"I can lead you through providing a city and day of the week to get wind information, or you can simply open windcast and ask a question like, get wind information for Seattle on Saturday. Or you can say exit. Which city would you like wind information for?"
Windcast,stop,Goodbye
Windcast,quit,
Windcast,"Alexa, open Windcast",Welcome to Windcast. Which city would you like wind information for?
Windcast,help,"I can lead you through providing a city and day of the week to get wind information, or you can simply open windcast and ask a question like, get wind information for Seattle on Saturday. Or you can say exit. Which city would you like wind information for?"
Windcast,stop,Goodbye
Windcast,quit,
Just The Temperature,"Alexa, open Just The Temperature","Right now, it's 59 degrees. Tonight, expect a low of 42 degrees."
Just The Temperature,help,"For Help, please visit the help pages on the Amazon web site."
Just The Temperature,stop,
Just The Temperature,quit,
Just The Temperature,"Alexa, open Just The Temperature","Right now, it's 59 degrees. Tonight, expect a low of 42 degrees."
Just The Temperature,help,"For Help, please visit the help pages on the Amazon web site."
Just The Temperature,stop,
Just The Temperature,quit,
Just The Temperature,"Alexa, open Just The Temperature","Right now, it's 59 degrees. Tonight, expect a low of 42 degrees."
Just The Temperature,help,"For Help, please visit the help pages on the Amazon web site."
Just The Temperature,stop,
Just The Temperature,quit,
Silver Linings,"Alexa, open Silver Linings",<Audio only response>
Silver Linings,help,"For Help, please visit the help pages on the Amazon web site."
Silver Linings,stop,
Silver Linings,quit,
Silver Linings,"Alexa, open Silver Linings",<Audio only response>
Silver Linings,help,"For Help, please visit the help pages on the Amazon web site."
Silver Linings,stop,
Silver Linings,quit,
Silver Linings,"Alexa, open Silver Linings",<Audio only response>
Silver Linings,help,"For Help, please visit the help pages on the Amazon web site."
Silver Linings,stop,
Silver Linings,quit,
Wind Speed Status,"Alexa, open Wind Speed Status",Welcome to Windcast. Which city would you like wind information for?
Wind Speed Status,help,"I can lead you through providing a city and day of the week to get wind information, or you can simply open windcast and ask a question like, get wind information for Seattle on Saturday. Or you can say exit. Which city would you like wind information for?"
Wind Speed Status,stop,Goodbye
Wind Speed Status,quit,
Wind Speed Status,"Alexa, open Wind Speed Status",Welcome to Windcast. Which city would you like wind information for?
Wind Speed Status,help,"I can lead you through providing a city and day of the week to get wind information, or you can simply open windcast and ask a question like, get wind information for Seattle on Saturday. Or you can say exit. Which city would you like wind information for?"
Wind Speed Status,stop,Goodbye
Wind Speed Status,quit,
Wind Speed Status,"Alexa, open Wind Speed Status",Welcome to Windcast. Which city would you like wind information for?
Wind Speed Status,help,"I can lead you through providing a city and day of the week to get wind information, or you can simply open windcast and ask a question like, get wind information for Seattle on Saturday. Or you can say exit. Which city would you like wind information for?"
Wind Speed Status,stop,Goodbye
Wind Speed Status,quit,
OPM Status,"Alexa, open OPM Status","Ok, Here's HAM Radio Propagation Forecast"
OPM Status,help,"For Help, please visit the help pages on the Amazon web site."
OPM Status,stop,
OPM Status,quit,
OPM Status,"Alexa, open OPM Status","Ok, Here's HAM Radio Propagation Forecast"
OPM Status,help,"For Help, please visit the help pages on the Amazon web site."
OPM Status,stop,
OPM Status,quit,
OPM Status,"Alexa, open OPM Status","Ok, Here's HAM Radio Propagation Forecast"
OPM Status,help,"For Help, please visit the help pages on the Amazon web site."
OPM Status,stop,
OPM Status,quit,
Moon Phases,"Alexa, open Moon Phases",<Audio only response>
Moon Phases,help,"For Help, please visit the help pages on the Amazon web site."
Moon Phases,stop,
Moon Phases,quit,
Moon Phases,"Alexa, open Moon Phases",<Audio only response>
Moon Phases,help,"For Help, please visit the help pages on the Amazon web site."
Moon Phases,stop,
Moon Phases,quit,
Moon Phases,"Alexa, open Moon Phases",<Audio only response>
Moon Phases,help,"For Help, please visit the help pages on the Amazon web site."
Moon Phases,stop,
Moon Phases,quit,
WNEP Weather,"Alexa, open WNEP Weather",
WNEP Weather,help,"For Help, please visit the help pages on the Amazon web site."
WNEP Weather,stop,
WNEP Weather,quit,
WNEP Weather,"Alexa, open WNEP Weather",
WNEP Weather,help,"For Help, please visit the help pages on the Amazon web site."
WNEP Weather,stop,
WNEP Weather,quit,
WNEP Weather,"Alexa, open WNEP Weather",
WNEP Weather,help,"For Help, please visit the help pages on the Amazon web site."
WNEP Weather,stop,
WNEP Weather,quit,
Humidity,"Alexa, open Humidity","Sorry, I’m not sure about that."
Humidity,help,"For Help, please visit the help pages on the Amazon web site."
Humidity,stop,
Humidity,quit,
Humidity,"Alexa, open Humidity","Hmm, I don't know that."
Humidity,help,"For Help, please visit the help pages on the Amazon web site."
Humidity,stop,
Humidity,quit,
Humidity,"Alexa, open Humidity","Sorry, I’m not sure about that."
Humidity,help,"For Help, please visit the help pages on the Amazon web site."
Humidity,stop,
Humidity,quit,
Wiregrass Alerts,"Alexa, open Wiregrass Alerts",Welcome to wiregrass alerts. Which city would you like alerts information for?
Wiregrass Alerts,help,You can say which cities are supported or You can say exit...What can I help you with?
Wiregrass Alerts,stop,Goodbye!
Wiregrass Alerts,quit,
Wiregrass Alerts,"Alexa, open Wiregrass Alerts",Welcome to wiregrass alerts. Which city would you like alerts information for?
Wiregrass Alerts,help,You can say which cities are supported or You can say exit...What can I help you with?
Wiregrass Alerts,stop,Goodbye!
Wiregrass Alerts,quit,
Wiregrass Alerts,"Alexa, open Wiregrass Alerts",Welcome to wiregrass alerts. Which city would you like alerts information for?
Wiregrass Alerts,help,You can say which cities are supported or You can say exit...What can I help you with?
Wiregrass Alerts,stop,Goodbye!
Wiregrass Alerts,quit,
Snow Report,"Alexa, open Snow Report",No snow is expected tonight.
Snow Report,help,"For Help, please visit the help pages on the Amazon web site."
Snow Report,stop,
Snow Report,quit,
Snow Report,"Alexa, open Snow Report",No snow is expected tonight.
Snow Report,help,"For Help, please visit the help pages on the Amazon web site."
Snow Report,stop,
Snow Report,quit,
Snow Report,"Alexa, open Snow Report",No snow is expected tonight.
Snow Report,help,"For Help, please visit the help pages on the Amazon web site."
Snow Report,stop,
Snow Report,quit,
Wind Report,"Alexa, open Wind Report",Welcome to Windcast. Which city would you like wind information for?
Wind Report,help,"I can lead you through providing a city and day of the week to get wind information, or you can simply open windcast and ask a question like, get wind information for Seattle on Saturday. Or you can say exit. Which city would you like wind information for?"
Wind Report,stop,Goodbye
Wind Report,quit,
Wind Report,"Alexa, open Wind Report",Welcome to Windcast. Which city would you like wind information for?
Wind Report,help,"I can lead you through providing a city and day of the week to get wind information, or you can simply open windcast and ask a question like, get wind information for Seattle on Saturday. Or you can say exit. Which city would you like wind information for?"
Wind Report,stop,Goodbye
Wind Report,quit,
Wind Report,"Alexa, open Wind Report",Welcome to Windcast. Which city would you like wind information for?
