name,question,response
Daily Romantic Gesture,"""Alexa, start daily romantic gesture""","Dailymotion started on March 15, 2005. Sorry, I don't know the release date of the film ""Andaz"" in your location; however, in India, ""Andaz"" was first released about 70 years ago sometime in 1949 in India."
Daily Romantic Gesture,quit,
Daily Romantic Gesture,quit,
Trump Lie of the Day,"""Alexa, ask Trump Lie of the Day for the latest news""","Sorry, I can’t find the answer to the question I heard."
Trump Lie of the Day,quit,
Trump Lie of the Day,"""Alexa, ask Trump Lie of the Day for the latest news""","Sorry, I can’t find the answer to the question I heard."
Trump Lie of the Day,"""Text that to me""",You have Examining the Scriptures Daily enabled. Do you want to open it?
Trump Lie of the Day,quit,
Trump Lie of the Day,"""Alexa, ask Trump Lie of the Day for the latest news""","Sorry, I can’t find the answer to the question I heard."
Trump Lie of the Day,"""Upcoming events""",I don't see a calendar set up. Want me to send a link to your phone to set up your calendar ?
Trump Lie of the Day,quit,
Olabot,"""Alexa talk to Olabot""",Calling with Alexa is not supported on this device. You can use the Alexa App instead.
Olabot,quit,
Olabot,"""Alexa launch Olabot""","Sorry, I'm having trouble accessing your Olabot skill right now"
Olabot,quit,
Olabot,quit,
Olabot,"""Alexa open Olabot""","Sorry, I'm having trouble accessing your Olabot skill right now"
Olabot,quit,
Olabot,quit,
Forever Recognize Others' Greatness,"""Alexa, what's my Flash Briefing?""",Here's your news.
Forever Recognize Others' Greatness,quit,
Forever Recognize Others' Greatness,"""Alexa, what's in the news?""",Here's your news.
Forever Recognize Others' Greatness,quit,
Forever Recognize Others' Greatness,quit,
Forever Recognize Others' Greatness,"""Alexa, what's my Flash Briefing?""",Here's your news.
Forever Recognize Others' Greatness,quit,
Forever Recognize Others' Greatness,quit,
Guest Reception,"""Alexa start guest reception""","It’s nice, that guests are here! Who can I welcome today?"
Guest Reception,quit,
Guest Reception,"""Alexa start guest reception""","It’s nice, that guests are here! Who can I welcome today?"
Guest Reception,"""Greet James""","Finally James is here! Well, I thought I'd never see the day.!Who else can I greet?"
Guest Reception,quit,
Guest Reception,"""Alexa start guest reception""","It’s nice, that guests are here! Who can I welcome today?"
Guest Reception,"""Linda is here""",Who would have thought that Linda would come today? Not me!Who else can I greet?
Guest Reception,quit,
Slack with Voice,"""Alexa, open Slack Chat""",Hello. Welcome to Slack with Voice! I am an unofficial Voice User Interface for Slack. You can send and read Slack messages directly from here. You need to link your Slack account using the Alexa app to get started. Comeback once you're done!
Slack with Voice,quit,
Slack with Voice,"""Alexa, open Slack Chat and read messages from General""",You have Slack with Voice enabled. Do you want to open it?
Slack with Voice,Yes,Welcome to Slack with Voice! I am an unofficial Voice User Interface for Slack. You can send and read Slack messages directly from here. Comeback once you've linked your Slack account using the card I just sent to your Alexa app.
Slack with Voice,"""Alexa, open Slack Chat and read messages from General""",You have Slack with Voice enabled. Do you want to open it?
Slack with Voice,quit,
Slack with Voice,quit,
Slack with Voice,"""Alexa, open Slack Chat and send message to General""",Messaging with Alexa is not supported on this device. You can use the Alexa app instead.
Slack with Voice,quit,
Slack with Voice,quit,
Starfish Me,"""Alexa open starfish me""","Hey, looks like you have not linked your Alexa device with Starfish Account. We are sending you a link account card which can help you link your account. Let me tell you how I work. You link your device with Starfish account and then login to starfishmint.com and record your from and to station. Then you can ask alexa your next train or next return train at anytime. Easypeasy lemon squeazy."
Starfish Me,quit,
Starfish Me,"""Alexa start starfish me""","Hey, looks like you have not linked your Alexa device with Starfish Account. We are sending you a link account card which can help you link your account. Let me tell you how I work. You link your device with Starfish account and then login to starfishmint.com and record your from and to station. Then you can ask alexa your next train or next return train at anytime. Easypeasy lemon squeazy."
Starfish Me,quit,
Starfish Me,quit,
Starfish Me,"""Alexa launch starfish me""","Hey, looks like you have not linked your Alexa device with Starfish Account. We are sending you a link account card which can help you link your account. Let me tell you how I work. You link your device with Starfish account and then login to starfishmint.com and record your from and to station. Then you can ask alexa your next train or next return train at anytime. Easypeasy lemon squeazy."
Starfish Me,quit,
Starfish Me,quit,
Message Board,"""Alexa, ask Message Board to add message for Nina""",Messaging with Alexa is not supported on this device. You can use the Alexa app instead.
Message Board,quit,
Message Board,"""Alexa ask Message Board to read message for Nina""",Messaging with Alexa is not supported on this device. You can use the Alexa app instead.
Message Board,quit,
Message Board,quit,
Message Board,"""Alexa ask Message Board to erase message for Nina""",Messaging with Alexa is not supported on this device. You can use the Alexa app instead.
Message Board,quit,
Message Board,quit,
Grandmother Names,"""Alexa, open Grandmother Names""",You have Stock Prices by Opening Bell enabled. Do you want to open it?
Grandmother Names,Yes,What stock price would you like me to look up?
Grandmother Names,"""Alexa, open Grandmother Names""","Sorry, I can't find information about alexa, open grandmother names."
Grandmother Names,quit,
Grandmother Names,"""Alexa, play Grandmother Names""",You have Word Play enabled. Do you want to open it?
Grandmother Names,Yes,<Short audio>
Grandmother Names,"""Alexa, play Grandmother Names""",How many players will be playing today?
Grandmother Names,quit,
Grandmother Names,quit,
Grandmother Names,"""Alexa, open Grandfather Names""",You have Stock Prices by Opening Bell enabled. Do you want to open it?
Grandmother Names,Yes,What stock price would you like me to look up?
Grandmother Names,"""Alexa, open Grandfather Names""","Sorry, I can't find information about alexa, open grandfather names."
Grandmother Names,quit,
Grandmother Names,quit,
Roger and Anne,"""Alexa, ask Roger and Anne if they've had their baby yet.""",<Audio only response>
Roger and Anne,quit,
Roger and Anne,"""Alexa, open cat locator""",Great news! A cat was found to be in the sink on Thu Aug 10
Roger and Anne,quit,
Roger and Anne,quit,
Roger and Anne,"""Alexa, ask care meter do I care?""","Sorry, I don't know that one."
Roger and Anne,quit,
Roger and Anne,quit,
Toymail Talkie,"""Alexa, ask Talkie to send a message to Justin and say Hi Justin, How are yo... """,Messaging with Alexa is not supported on this device. You can use the Alexa app instead.
Toymail Talkie,quit,
Toymail Talkie,"""Alexa, tell Talkie to send message to Charlie and tell him I will be home s... """,Messaging with Alexa is not supported on this device. You can use the Alexa app instead.
Toymail Talkie,quit,
Toymail Talkie,quit,
Toymail Talkie,"""Alexa, tell Talkie to play my new messages""",
Toymail Talkie,quit,
Toymail Talkie,quit,
Cafe On Ice,"""Alexa, open cafe on ice""",You have Stock Prices by Opening Bell enabled. Do you want to open it?
Cafe On Ice,Yes,What stock price would you like me to look up?
Cafe On Ice,"""Alexa, open cafe on ice""","Sorry, I can't find information about alexa, open cafe on ice."
Cafe On Ice,quit,
Cafe On Ice,"""Alexa, start cafe on ice""","Hmm, I'm not sure."
Cafe On Ice,quit,
Cafe On Ice,quit,
Cafe On Ice,"""Alexa, launch cafe on ice""",<Audio only response>
Cafe On Ice,quit,
Cafe On Ice,quit,
complaint listener,"""Alexa, open Complaint Listener""",What is wrong today?
complaint listener,quit,
complaint listener,"""Alexa, start complaint listener""","""Complaint"" by Buju Banton featuring Garnett Silk was released on July 18, 1995. Listener formed in 2002."
complaint listener,quit,
complaint listener,quit,
complaint listener,"""Alexa, enable complaint listener""",What is wrong today?
complaint listener,quit,
complaint listener,quit,
Mail Reader,"""Alexa, ask Mail Reader to check mail""",You have Mail Reader enabled. Do you want to open it?
Mail Reader,Yes,"Sorry, I'm having trouble accessing your Mail Reader skill right now"
Mail Reader,"""Alexa, ask Mail Reader to check mail""",You have Mail Reader enabled. Do you want to open it?
Mail Reader,quit,
Mail Reader,"""Alexa, ask Mail Reader to check who sent me mail""",You have Mail Reader enabled. Do you want to open it?
Mail Reader,Yes,"Sorry, I'm having trouble accessing your Mail Reader skill right now"
Mail Reader,"""Alexa, ask Mail Reader to check who sent me mail""",You have Mail Reader enabled. Do you want to open it?
Mail Reader,quit,
Mail Reader,quit,
Mail Reader,"""Alexa, ask Mail Reader to check mails from John""",You have Mail Reader enabled. Do you want to open it?
Mail Reader,Yes,"Sorry, I'm having trouble accessing your Mail Reader skill right now"
Mail Reader,"""Alexa, ask Mail Reader to check mails from John""",You have Mail Reader enabled. Do you want to open it?
Mail Reader,quit,
Mail Reader,quit,
Encircle Together,"""Alexa, open Encircle Together""",<Audio only response>
Encircle Together,quit,
Encircle Together,"""Alexa, ask Encircle Together what is your mission""",You have 24: Legacy Daily Mission enabled. Do you want to open it?
Encircle Together,Yes
Encircle Together,"""Alexa, ask Encircle Together what is your mission""",You have 24: Legacy Daily Mission enabled. Do you want to open it?
Encircle Together,quit,
Encircle Together,quit,
Encircle Together,"""Alexa, ask Encircle Together are you open""",You have Stock Prices by Opening Bell enabled. Do you want to open it?
Encircle Together,Yes,What stock price would you like me to look up?
Encircle Together,"""Alexa, ask Encircle Together are you open""","Sorry, I can't find information about alexa, ask encircle together are you open."
Encircle Together,quit,
Encircle Together,quit,
Juke Box,"""Alexa, play Jukebox""",Don't Rock the Jukebox is available with Amazon Music Unlimited which lets you play over 50 million songs. It's free for 30 days and then you'll be automatically charged $9.99 a month. Cancel anytime. Terms in the Alexa app. Should I start your free trial and play Don't Rock the Jukebox?
Juke Box,quit,
Juke Box,"""Alexa, play Jukebox""","Here's a sample of Don't Rock the Jukebox, by Alan Jackson, on Amazon Music."
Juke Box,"""What's new?""",Here's your news.
Juke Box,quit,
Juke Box,"""Alexa, play Jukebox""","Here's a sample of Don't Rock the Jukebox, by Alan Jackson, on Amazon Music."
Juke Box,"""Play popular sounds""",What do you want to hear?^
Juke Box,quit,
Meetup,"""Alexa, ask Meetup what's happening today""","Sorry, I'm not sure."
Meetup,quit,
Meetup,"""Alexa, ask Meetup what's going on next week""",I couldn't find anything about that.
Meetup,quit,
Meetup,quit,
Meetup,"""Alexa, ask Meetup what's happening today""","Hmm, I'm not sure."
Meetup,"""How about my Meetups""",You have Charles Schwab enabled. Do you want to open it?
Meetup,quit,
